File_ID,File,Entity,Code,Module,Closeness_Centrality
11,ant/Diagnostics,org/apache/tools/ant/Diagnostics,JAVA15NUMBER BIGDRIFTLIMIT TESTFILESIZE KILOBYTE SECONDSPERMILLISECOND SECONDSPERMINUTE MINUTESPERHOUR TESTCLASS org.apache.tools.ant.taskdefs.optional.Test ERRORPROPERTYACCESSBLOCKED Access to this property blocked by a security manager isOptionalAvailable org.apache.tools.ant.taskdefs.optional.Test validateVersion org.apache.tools.ant.taskdefs.optional.Test org.apache.tools.ant.Main Invalid implementation version between Ant core and Ant optional tasks.  core optional optional coreVersion optionalVersion listLibraries ant.home lib home libDir listJarFiles libDir filter files main args getImplementationVersion clazz getXmlParserName Could not create an XML Parser saxParser saxParserName getSAXParser saxParserFactory saxParser getXMLParserLocation saxParser location getNamespaceParserName reader getNamespaceParserLocation reader ignoreThrowable thrown getClassLocation clazz doReport  Ant diagnostics report  Implementation Version core tasks org.apache.tools.ant.Main org.apache.tools.ant.taskdefs.optional.Test optional tasks optional tasks  not available ANT PROPERTIES ANTHOMElib jar listing USERHOME.antlib jar listing Tasks availability org.apache.env.Which diagnostics XML Parser information System properties Temp dir Locale information Proxy information out optional header out section doReportSystemProperties Access to System.getProperties blocked by a security manager key value keys out sysprops getProperty Access to this property blocked by a security manager key value doReportAntProperties ant.version ant.version ant.java.version ant.java.version ant.core.lib ant.core.lib ant.home ant.home out doReportAntHomeLibraries ant.home ant.home out libs doReportUserHomeLibraries user.home user.home out home libDir libs printLibraries No such directory. bytes libs out doReportWhich org.apache.env.Which main Ljava.lang.String Not available. Download it at http,ant,0.2070372474471587
12,ant/DirectoryScanner,org/apache/tools/ant/DirectoryScanner,ONVMS DEFAULTEXCLUDES FILEUTILS CSSCANONLY CSTHENNONCS defaultExcludes basedir includes excludes selectors filesIncluded filesNotIncluded filesExcluded dirsIncluded dirsNotIncluded dirsExcluded filesDeselected dirsDeselected haveSlowResults isCaseSensitive errorOnMissingDir followSymlinks everythingIncluded fileListMap scannedDirs includeNonPatterns excludeNonPatterns includePatterns excludePatterns areNonPatternSetsReady scanning scanLock slowScanning slowScanLock illegal matchPatternStart pattern str matchPatternStart pattern str isCaseSensitive matchPath pattern str matchPath pattern str isCaseSensitive match pattern str match pattern str isCaseSensitive getDefaultExcludes addDefaultExclude removeDefaultExclude resetDefaultExcludes setBasedir basedir setBasedir basedir getBasedir isCaseSensitive setCaseSensitive isCaseSensitive setErrorOnMissingDir errorOnMissingDir isFollowSymlinks setFollowSymlinks followSymlinks setIncludes includes setExcludes excludes addExcludes tmp excludes normalizePattern pattern setSelectors selectors isEverythingIncluded scan basedir does not exist basedir is not a directory nullIncludes nullExcludes checkIncludePatterns ex path ex included entry currentelement originalpattern myfile it canonBase newroots clearResults slowScan nullIncludes nullExcludes excl notIncl processSlowScan arr scandir dir must not be null. doesnt exist. is not a directory. IO error scanning directory  dir vpath fast newfiles scandir IOException caught while checking for links couldnt get canonical path name file msg ioe noLinks name file children dir vpath fast newfiles accountForIncludedFile name file accountForIncludedDir name file fast accountForIncludedDir name file fast children processIncluded name file inc exc des included isIncluded name couldHoldIncluded name isDeeper pattern name isMorePowerfulThanExcludes counter name includepattern soughtexclude contentsExcluded name isExcluded name isSelected name file getIncludedFiles Must call scan first files getIncludedFilesCount Must call scan first getNotIncludedFiles files getExcludedFiles files getDeselectedFiles files getIncludedDirectories Must call scan first directories getIncludedDirsCount Must call scan first getNotIncludedDirectories directories getExcludedDirectories directories getDeselectedDirectories directories addDefaultExcludes excludesLength newExcludes defaultExcludesTemp getResource name list file files findFile base path cs findFile IO error scanning directory base pathElements cs current files matchCase isSymlink base path isSymlink IOException caught while checking for links couldnt get canonical path msg ioe current base pathElements hasBeenScanned vpath getScannedDirs clearCaches ensureNonPatternSetsReady fillNonPatternSet set patterns al openvms CVS CVS.cvsignore SCCS SCCSvssver.scc .svn .svn.DSStore,ant,0.19311215339297166
13,ant/DynamicAttribute,org/apache/tools/ant/DynamicAttribute,setDynamicAttribute,ant,0.2100377872652335
14,ant/DynamicAttributeNS,org/apache/tools/ant/DynamicAttributeNS,setDynamicAttribute,ant,0.20974827963288997
15,ant/DynamicConfigurator,org/apache/tools/ant/DynamicConfigurator,,ant,0.0
16,ant/DynamicConfiguratorNS,org/apache/tools/ant/DynamicConfiguratorNS,,ant,0.0
17,ant/DynamicElement,org/apache/tools/ant/DynamicElement,createDynamicElement,ant,0.20974827963288997
18,ant/DynamicElementNS,org/apache/tools/ant/DynamicElementNS,createDynamicElement,ant,0.21032809519510945
19,ant/Executor,org/apache/tools/ant/Executor,executeTargets getSubProjectExecutor,ant,0.2771810143418245
20,ant/ExitException,org/apache/tools/ant/ExitException,status ExitException status status msg status getStatus,ant,0.0021413276231263384
21,ant/ExitStatusException,org/apache/tools/ant/ExitStatusException,status status msg status message status location getStatus,ant,0.20774385921319
22,ant/FileScanner,org/apache/tools/ant/FileScanner,addDefaultExcludes getBasedir getExcludedDirectories getExcludedFiles getIncludedDirectories getIncludedFiles getNotIncludedDirectories getNotIncludedFiles scan setBasedir setBasedir setExcludes setIncludes setCaseSensitive,ant,0.15714507247189713
23,ant/IntrospectionHelper,org/apache/tools/ant/IntrospectionHelper,x0 x1 set args attribute ie parent value,ant,0.28050207718647313
24,ant/Location,org/apache/tools/ant/Location,fileName lineNumber columnNumber UNKNOWNLOCATION FILEUTILS fileName loc file fileName lineNumber columnNumber getFileName getLineNumber getColumnNumber toString buf equals other hashCode,ant,0.3631798970731782
25,ant/MagicNames,org/apache/tools/ant/MagicNames,ANTLIBPREFIX antlib ANTVERSION ant.version BUILDSYSCLASSPATH build.sysclasspath SCRIPTREPOSITORY org.apache.ant.scriptrepo SYSTEMLOADERREF ant.coreLoader REPOSITORYDIRPROPERTY ant.maven.repository.dir REPOSITORYURLPROPERTY ant.maven.repository.url TASKDEFPROPERTIESRESOURCE orgapachetoolsanttaskdefsdefaults.properties TYPEDEFSPROPERTIESRESOURCE orgapachetoolsanttypesdefaults.properties ANTEXECUTORREFERENCE ant.executor ANTEXECUTORCLASSNAME ant.executor.class PROJECTBASEDIR basedir ANTFILE ant.file ANTJAVAVERSION ant.java.version ANTHOME ant.home ANTLIB ant.core.lib REGEXPIMPL ant.regexp.regexpimpl BUILDJAVACSOURCE ant.build.javac.source BUILDJAVACTARGET ant.build.javac.target REFIDCLASSPATHREUSELOADER ant.reuse.loader REFIDCLASSPATHLOADERPREFIX ant.loader. REFIDPROPERTYHELPER ant.PropertyHelper PROJECTHELPERCLASS org.apache.tools.ant.ProjectHelper PROJECTHELPERSERVICE METAINFservicesorg.apache.tools.ant.ProjectHelper REFIDPROJECTHELPER ant.projectHelper,ant,0.0
26,ant/Main,org/apache/tools/ant/Main,LAUNCHCOMMANDS DEFAULTBUILDFILENAME build.xml msgOutputLevel buildFile out err targets definedProps listeners propertyFiles allowInput keepGoingMode loggerClassname inputHandlerClassname emacsMode readyToRun projectHelp isLogFileUsed threadPriority proxy antVersion printMessage message start args additionalUserProperties coreLoader startAnt exc key property ese be exc args additionalUserProperties coreLoader exitCode exit exitCode handleLogfile main args args processArgs help h version diagnostics quiet q verbose v debug d noinput logfile l Cannot write on the specified log file. Make sure the path exists and you have write permissions. You must specify a log file when using the log argument buildfile file f listener D logger inputhandler emacs e projecthelp p find s build.xml propertyfile k keepgoing nice Ants Main method is being handed an option that is only for the launcher class. This can be caused by a version mismatch between the ant script.bat file and Ant itself. autoproxy Unknown argument user.dir build.xml Buildfile does not exist Build failed What Buildfile is a dir Build failed Buildfile logFile msg ioe msg aioobe msg msg arg args searchForThis logTo handleArgBuildFile You must specify a buildfile when using the buildfile argument aioobe args pos handleArgListener You must specify a classname when using the listener argument msg aioobe args pos handleArgDefine Missing value for property args argPos arg name value posEq handleArgLogger Only one logger class may be specified. You must specify a classname when using the logger argument aioobe args pos handleArgInputHandler Only one input handler class may be specified. You must specify a classname when using the inputhandler argument aioobe args pos handleArgPropertyFile You must specify a property filename when using the propertyfile argument msg aioobe args pos handleArgNice You must supply a niceness value 110 after the nice option Unrecognized niceness value Niceness value is out of the range 110 aioobe args pos loadPropertyFiles Could not load property file name filename props fis propertyNames propertyFileIndex getParentFile Searching in file parent findBuildFile Searching for Could not locate a build file start suffix parent file runBuild Setting Ants thread priority to A security manager refused to set the nice value ant.file swallowed arg value proxySetup savedErr savedOut savedIn oldsm exc coreLoader project error addBuildListeners org.apache.tools.ant.Main org.apache.tools.ant.BuildListener className listener project addInputHandler org.apache.tools.ant.Main org.apache.tools.ant.input.InputHandler project handler createLogger org.apache.tools.ant.Main org.apache.tools.ant.BuildLogger The specified logger class could not be used because logger printUsage line.separator ant options target target2 target3 ... Options help h              print this message projecthelp p       print project help information version               print the version information and exit diagnostics           print information that might be helpful to diagnose or report problems. quiet q             be extra quiet verbose v           be extra verbose debug d             print debugging information emacs e             produce logging information without adornments lib path            specifies a path to search for jars and classes logfile file        use given file for log l     file                 logger classname    the class which is to perform logging listener classname  add an instance of class as a project listener noinput               do not allow interactive input buildfile file      use given buildfile file    file               f       file               Dpropertyvalue   use value for given property keepgoing k        execute all targets that do not depend on failed targets propertyfile name   load all properties from file with D properties taking precedence inputhandler class  the class which will handle input requests find file           search for buildfile towards the root of s  file           the filesystem and use it nice  number          A niceness value for the main thread 1 lowest to 10 highest 5 is the default nouserlib             Run ant without using the jar files from user.home.antlib noclasspath           Run ant without using CLASSPATH autoproxy             Java1.5 use the OS proxy settings main class          override Ants normal entry point lSep msg printVersion getAntVersion org.apache.tools.ant.Main orgapachetoolsantversion.txt Apache Ant version VERSION compiled on DATE Could not load the version information Could not load the version information. props in msg ioe npe printDescription project removeDuplicateTargets entry name target otherTarget target targets locationMap ret printTargets Main targets Other targets Default target pos pos targetName targetDescription currentTarget project printSubTargets maxLength ptargets topNames topDescriptions subNames defaultTarget findTargetPosition names name res printTargets line.separator project names descriptions heading maxlen lSep spaces msg class x1 x0 lib cp noclasspath noclasspath nouserlib main,ant,0.2776868191125213
27,ant/NoBannerLogger,org/apache/tools/ant/NoBannerLogger,targetName targetStarted event extractTargetName event targetFinished event messageLogged event,ant,0.0021413276231263384
28,ant/PathTokenizer,org/apache/tools/ant/PathTokenizer,tokenizer lookahead onNetWare dosStyleFilesystem netware path hasMoreTokens nextToken nextToken oneMore nextToken token,ant,0.2667351040730266
29,ant/Project,org/apache/tools/ant/Project,getReal key get ue key access000 x0 x1,ant,0.4215301298439382
30,ant/ProjectComponent,org/apache/tools/ant/ProjectComponent,project location description setProject project getProject getLocation setLocation location setDescription desc getDescription log msg log msg msgLevel clone pc,ant,0.3163666878870305
31,ant/ProjectHelper,org/apache/tools/ant/ProjectHelper,ANTCOREURI antliborg.apache.tools.ant ANTCURRENTURI antcurrent ANTLIBURI antlib ANTTYPE anttype HELPERPROPERTY org.apache.tools.ant.ProjectHelper SERVICEID METAINFservicesorg.apache.tools.ant.ProjectHelper PROJECTHELPERREFERENCE ant.projectHelper importStack configureProject ant.projectHelper project buildFile helper getImportStack parse ProjectHelper.parse must be implemented in a helper plugin project source getProjectHelper org.apache.tools.ant.ProjectHelper Unable to load ProjectHelper class  specified in system property org.apache.tools.ant.ProjectHelper METAINFservicesorg.apache.tools.ant.ProjectHelper METAINFservicesorg.apache.tools.ant.ProjectHelper UTF8 Unable to load ProjectHelper from service METAINFservicesorg.apache.tools.ant.ProjectHelper isr rd helperClassName classLoader is ex helper helperClass newHelper ex clazz helperClass classLoader getContextClassLoader configure id be value length target attrs project ih addText project target buf start count addText project target text storeChild project parent child tag ih replaceProperties project value replaceProperties project value keys ph parsePropertyString value fragments propertyRefs genComponentName antliborg.apache.tools.ant uri name extractUriFromComponentName componentName index extractNameFromComponentName componentName index addLocationToBuildException The following error occurred while executing this line line.separator ex newLocation errorMessage,ant,0.22378290716714952
32,ant/PropertyHelper,org/apache/tools/ant/PropertyHelper,parsePropertyName Syntax error in property end start pos notUsed index,ant,0.2825856580755091
33,ant/RuntimeConfigurable,org/apache/tools/ant/RuntimeConfigurable,EMPTYHASHTABLE elementTag children wrappedObject creator attributes attributeNames attributeMap characters proxyConfigured polyType id proxy elementTag setProxy proxy setCreator creator getProxy getId getPolyType setPolyType polyType setAttributes attributes setAttribute anttype refid id name value removeAttribute name getAttributeMap getAttributes addChild child getChild index getChildren addText data addText buf start count getText setElementTag elementTag getElementTag maybeConfigure maybeConfigure id doesnt support the   attribute id be be name value attrValue configureChildren target ih reconfigure applyPreSet name newChildren,ant,0.23647611013778036
34,ant/SubBuildListener,org/apache/tools/ant/SubBuildListener,subBuildStarted subBuildFinished,ant,0.27895944431468683
35,ant/Target,org/apache/tools/ant/Target,name ifCondition unlessCondition dependencies children location project description other setProject project getProject setLocation location getLocation setDepends Syntax Error depends attribute of target   has an empty string as dependency. Syntax Error Depend attribute for target   ends with a  character token tok depS setName name getName addTask task addDataType getTasks tasks it addDependency dependency getDependencies dependsOn other setIf property getIf setUnless property getUnless setDescription description getDescription toString execute Skipped because property   not set. Skipped because property   set. task taskPosition performTasks exc thrown replaceChild el index replaceChild el index testIfCondition test testUnlessCondition test,ant,0.2926391862955032
36,ant/Task,org/apache/tools/ant/Task,target taskName taskType wrapper invalid replacement setOwningTarget target getOwningTarget setTaskName name getTaskName setTaskType type init execute getRuntimeConfigurableWrapper setRuntimeConfigurableWrapper wrapper maybeConfigure reconfigure handleOutput output handleFlush output handleInput buffer offset length handleErrorOutput output handleErrorFlush output log msg log msg msgLevel log msgLevel log msg msgLevel perform ex be ex ex reason ue task markInvalid isInvalid getReplacement replaceChildren childWrapper childElement wrapper parentElement getTaskType getWrapper bindToOwner owner,ant,0.330450329801654
37,ant/TaskAdapter,org/apache/tools/ant/TaskAdapter,proxy checkTaskClass org.apache.tools.ant.dispatch.Dispatchable execute return type of execute should be void but was   in No public execute in Could not load message executeM message message taskClass project checkProxyClass proxyClass execute setLocation org.apache.tools.ant.Location Error setting location in setProject org.apache.tools.ant.Project Error setting project in Error in setLocationM ex setProjectM ex be ex setProxy getProxy class x1 x0,ant,0.27921537041038835
38,ant/TaskContainer,org/apache/tools/ant/TaskContainer,addTask,ant,0.2187956533050491
39,ant/TypeAdapter,org/apache/tools/ant/TypeAdapter,setProject getProject setProxy getProxy checkProxyClass,ant,0.2170789969667071
40,ant/UnknownElement,org/apache/tools/ant/UnknownElement,elementName namespace qname realThing children presetDefed elementName getChildren getTag getNamespace setNamespace antcurrent helper namespace getQName setQName qname getWrapper maybeConfigure configure realObject task handleOutput output handleInput buffer offset length handleFlush output handleErrorOutput output handleErrorFlush output execute Could not create task of type addChild child handleChildren doesnt support the nested   element. container ex childWrapper child it parent parentWrapper parentUri parentClass ih getComponentName applyPreSet newChildren makeObject task or type preset task def ue helper name makeTask ue task getNotFoundException what name helper msg getTaskName getTask getRealThing setRealThing realThing handleChild def childTask creator realChild parentUri ih parent child childWrapper childName similar child obj other equalsString copy entry ueChild copyChild newProject ret copyRC,ant,0.24328117805541433
41,ant/UnsupportedAttributeException,org/apache/tools/ant/UnsupportedAttributeException,attribute msg attribute getAttribute,ant,0.21554161030263694
42,ant/UnsupportedElementException,org/apache/tools/ant/UnsupportedElementException,element msg element getElement,ant,0.21538906846944325
43,ant/XmlLogger,org/apache/tools/ant/XmlLogger,startTime element toString name x0 access102 x0 x1 access202 x0 x1 access100 x0 access200 x0,ant,0.0
44,ant/listener/AnsiColorLogger,org/apache/tools/ant/listener/AnsiColorLogger,ATTRDIM FGRED FGGREEN FGBLUE FGMAGENTA FGCYAN PREFIX SUFFIX SEPARATOR ENDCOLOR m errColor warnColor infoColor verboseColor debugColor colorsSet 231m 235m 236m 232m 234m setColors ant.logger.defaults orgapachetoolsantlistenerdefaults.properties AnsiColorLogger.ERRORCOLOR AnsiColorLogger.WARNINGCOLOR AnsiColorLogger.INFOCOLOR AnsiColorLogger.VERBOSECOLOR AnsiColorLogger.DEBUGCOLOR prop errC warn info verbose debug ioe userColorFile systemColorFile in printMessage m m m m m msg strmessage message stream priority,listener,0.0
45,ant/listener/BigProjectLogger,org/apache/tools/ant/listener/BigProjectLogger,HEADER FOOTER getBuildFailedMessage  at getBuildSuccessfulMessage  at buildStarted event buildFinished event extractTargetName event targetName projectName subBuildStarted With no base directory In Entering project event name project base path extractNameOrDefault event name subBuildFinished failing Exiting project event name failed getHeader getFooter,listener,0.0
46,ant/listener/MailLogger,org/apache/tools/ant/listener/MailLogger,buffer buildFinished MailLogger.properties.file success failure .notify on mailhost localhost port user password ssl off from replyto .to .subject Build Success Build Failure MailLogger failed to send email ioe is key value notify values event project properties fileProperties filename success prefix log message getValue MailLogger. Missing required parameter properties name defaultValue propertyName value sendMail Date values message mailMessage ps sendMimeMail org.apache.tools.ant.taskdefs.email.MimeMailer org.apache.tools.ant.listener.MailLogger org.apache.tools.ant.taskdefs.email.Mailer Failed to initialise MIME mail project values message mailer replyToList mymessage toList vectorizeEmailAddresses listString emailList tokens class x1 x0,listener,0.0
47,ant/listener/ProfileLogger,org/apache/tools/ant/listener/ProfileLogger,profileData targetStarted Target event now name targetFinished Target event start name taskStarted event name now taskFinished event start name logFinish finished ms finished unknown duration start not detected diff event start name now msg logStart started event start name msg,listener,0.0
48,ant/listener/TimestampedLogger,org/apache/tools/ant/listener/TimestampedLogger,SPACER  at getBuildFailedMessage  at getBuildSuccessfulMessage  at,listener,0.0
49,ant/taskdefs/AbstractCvsTask,org/apache/tools/ant/taskdefs/AbstractCvsTask,DEFAULTCOMPRESSIONLEVEL MAXIMUMCOMRESSIONLEVEL cmd vecCommandlines cvsRoot cvsRsh cvsPackage tag DEFAULTCOMMAND checkout command quiet reallyquiet compression noexec port passFile dest append output error failOnError executeStreamHandler outputStream errorStream setExecuteStreamHandler handler getExecuteStreamHandler setOutputStream outputStream getOutputStream setErrorStream errorStream getErrorStream runCommand CVSCLIENTPORT cygwin.user.home user.home .cvspass CVSPASSFILE Using cvs passfile cvs passfile ignored as it is not readable cvs passfile ignored as it is not a file CVSRSH retCode cvs exited with error code Command line was  Caught exception Caught exception Caught exception var defaultPassFile var var actualCommandLine retCode toExecute env exe execute checkout savedCommand cloned executeToString environment execute cmdLine stringBuffer newLine variableArray removeCvsPassword d stop startproto startuser startpass cmdLine stringBuffer start setCvsRoot root getCvsRoot setCvsRsh rsh getCvsRsh setPort port getPort setPassfile passFile getPassFile setDest dest getDest setPackage getPackage getTag setTag r addCommandArgument arg addCommandArgument arg setDate D setCommand getCommand setQuiet setReallyquiet setNoexec ne setOutput output setError error setAppend value setFailOnError failOnError configureCommandline cvs z q Q n d removeCommandline addConfiguredCommandline addConfiguredCommandline insertAtStart setCompressionLevel level setCompression usecomp,taskdefs,0.008565310492505354
50,ant/taskdefs/AbstractJarSignerTask,org/apache/tools/ant/taskdefs/AbstractJarSignerTask,jar alias keystore storepass storetype keypass verbose maxMemory filesets JARSIGNERCOMMAND jarsigner redirector sysProperties ERRORNOSOURCE jar must be set through jar attribute or nested filesets path setMaxmemory max setJar jar setAlias alias setKeystore keystore setStorepass storepass setStoretype storetype setKeypass keypass setVerbose verbose addFileset set addSysproperty sysp createPath beginExecution endExecution createRedirector input result getRedirector setCommonOptions JXmx verbose variable cmd props declareSysProperty JD cmd property bindToKeystore keystore storetype loc loc keystoreFile cmd createJarSigner jarsigner jarsigner cmd createUnifiedSources sourceJar sources createUnifiedSourcePath hasResources addValue cmd value,taskdefs,0.004282655246252677
51,ant/taskdefs/Ant,org/apache/tools/ant/taskdefs/Ant,name setName name getName,taskdefs,0.004282655246252677
52,ant/taskdefs/AntStructure,org/apache/tools/ant/taskdefs/AntStructure,,taskdefs,0.0
53,ant/taskdefs/Antlib,org/apache/tools/ant/taskdefs/Antlib,TAG antlib classLoader uri tasks createAntlib Unable to find antlib Unexpected tag expecting antlib antlib ex parser ue antlib project antlibUrl uri helper setClassLoader classLoader setURI uri getClassLoader org.apache.tools.ant.taskdefs.Antlib addTask nestedTask execute Invalid task in antlib does not extend org.apache.tools.ant.taskdefs.AntlibDefinition ue configuredObject def class x1 x0,taskdefs,0.16945698983703972
54,ant/taskdefs/AntlibDefinition,org/apache/tools/ant/taskdefs/AntlibDefinition,uri antlibClassLoader setURI antliborg.apache.tools.ant ant Attempt to use a reserved URI uri getURI setAntlibClassLoader classLoader getAntlibClassLoader,taskdefs,0.14129282903775456
55,ant/taskdefs/Apt,org/apache/tools/ant/taskdefs/Apt,compile factory factoryPath options preprocessDir EXECUTABLENAME apt ERRORIGNORINGCOMPILEROPTION Ignoring compiler attribute for the APT task as it is fixed ERRORWRONGJAVAVERSION Apt task requires Java 1.5 WARNINGIGNORINGFORK Apt only runs in its own JVM forkfalse option ignored org.apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter getAptExecutable apt setCompiler Ignoring compiler attribute for the APT task as it is fixed compiler setFork Apt only runs in its own JVM forkfalse option ignored fork getCompiler isCompile setCompile compile getFactory setFactory factory setFactoryPathRef ref createFactoryPath getFactoryPath createOption opt getOptions getPreprocessDir setPreprocessDir preprocessDir execute class x1 x0,taskdefs,0.004282655246252677
