Source_ID,Source,Source_Module,Target_ID,Target,Target_Module,Dependency_Type,Dependency_Count,Allowed
216,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsWriter,index,387,org/apache/lucene/store/Directory,store,MethodCall,1,1
216,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsWriter,index,392,org/apache/lucene/store/IndexOutput,store,OwnFieldUse,6,1
216,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsWriter,index,467,org/apache/lucene/util/UnicodeUtil,util,MethodCall,1,1
216,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsWriter,index,427,org/apache/lucene/util/BytesRef,util,Argument,2,1
216,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsWriter,index,427,org/apache/lucene/util/BytesRef,util,FieldUse,3,1
216,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsWriter,index,392,org/apache/lucene/store/IndexOutput,store,MethodCall,5,1
216,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsWriter,index,187,org/apache/lucene/index/codecs/TermsConsumer,index,Returns,1,1
216,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsWriter,index,63,org/apache/lucene/index/FieldInfo,index,Argument,1,1
216,org/apache/lucene/index/codecs/simpletext/SimpleTextFieldsWriter,index,63,org/apache/lucene/index/FieldInfo,index,FieldUse,1,1
255,org/apache/lucene/search/FieldCache,search,86,org/apache/lucene/index/IndexReader,index,Argument,23,1
255,org/apache/lucene/search/FieldCache,search,332,org/apache/lucene/search/cache/EntryCreator,search,Argument,6,1
255,org/apache/lucene/search/FieldCache,search,256,org/apache/lucene/search/FieldCacheImpl,search,ConstructorCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,49,org/apache/lucene/index/DocConsumerPerThread,index,Extends,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,53,org/apache/lucene/index/DocFieldProcessor,index,Field,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,52,org/apache/lucene/index/DocFieldConsumerPerThread,index,Field,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,54,org/apache/lucene/index/DocFieldProcessorPerField,index,Field,3,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,142,org/apache/lucene/index/StoredFieldsWriterPerThread,index,Field,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,62,org/apache/lucene/index/DocumentsWriterThreadState,index,Argument,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,53,org/apache/lucene/index/DocFieldProcessor,index,Argument,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,49,org/apache/lucene/index/DocConsumerPerThread,index,ConstructorCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,54,org/apache/lucene/index/DocFieldProcessorPerField,index,ConstructorCall,6,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,54,org/apache/lucene/index/DocFieldProcessorPerField,index,OwnFieldUse,25,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,62,org/apache/lucene/index/DocumentsWriterThreadState,index,FieldUse,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,53,org/apache/lucene/index/DocFieldProcessor,index,OwnFieldUse,2,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,53,org/apache/lucene/index/DocFieldProcessor,index,FieldUse,3,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,50,org/apache/lucene/index/DocFieldConsumer,index,MethodCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,52,org/apache/lucene/index/DocFieldConsumerPerThread,index,OwnFieldUse,4,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,141,org/apache/lucene/index/StoredFieldsWriter,index,MethodCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,142,org/apache/lucene/index/StoredFieldsWriterPerThread,index,OwnFieldUse,5,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,54,org/apache/lucene/index/DocFieldProcessorPerField,index,FieldUse,26,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,54,org/apache/lucene/index/DocFieldProcessorPerField,index,MethodCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,142,org/apache/lucene/index/StoredFieldsWriterPerThread,index,MethodCall,4,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,52,org/apache/lucene/index/DocFieldConsumerPerThread,index,MethodCall,3,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,51,org/apache/lucene/index/DocFieldConsumerPerField,index,Returns,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,63,org/apache/lucene/index/FieldInfo,index,FieldUse,2,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,64,org/apache/lucene/index/FieldInfos,index,Argument,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,61,org/apache/lucene/index/DocumentsWriter,index,FieldUse,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,87,org/apache/lucene/index/IndexWriter,index,MethodCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,29,org/apache/lucene/document/Document,document,MethodCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,33,org/apache/lucene/document/Fieldable,document,MethodCall,14,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,64,org/apache/lucene/index/FieldInfos,index,MethodCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,63,org/apache/lucene/index/FieldInfo,index,MethodCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,33,org/apache/lucene/document/Fieldable,document,ConstructorCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,416,org/apache/lucene/util/ArrayUtil,util,MethodCall,2,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,51,org/apache/lucene/index/DocFieldConsumerPerField,index,MethodCall,1,1
55,org/apache/lucene/index/DocFieldProcessorPerThread,index,454,org/apache/lucene/util/RamUsageEstimator,util,FieldUse,1,1
416,org/apache/lucene/util/ArrayUtil,util,433,org/apache/lucene/util/Constants,util,FieldUse,1,1
416,org/apache/lucene/util/ArrayUtil,util,462,org/apache/lucene/util/SorterTemplate,util,Returns,2,1
416,org/apache/lucene/util/ArrayUtil,util,462,org/apache/lucene/util/SorterTemplate,util,MethodCall,6,1
30,org/apache/lucene/document/Field,document,26,org/apache/lucene/document/AbstractField,document,Extends,1,1
30,org/apache/lucene/document/Field,document,33,org/apache/lucene/document/Fieldable,document,Implements,1,1
30,org/apache/lucene/document/Field,document,9,org/apache/lucene/analysis/TokenStream,analysis,Returns,1,0
30,org/apache/lucene/document/Field,document,9,org/apache/lucene/analysis/TokenStream,analysis,OwnFieldUse,3,0
30,org/apache/lucene/document/Field,document,9,org/apache/lucene/analysis/TokenStream,analysis,Argument,3,0
30,org/apache/lucene/document/Field,document,26,org/apache/lucene/document/AbstractField,document,ConstructorCall,4,1
30,org/apache/lucene/document/Field,document,463,org/apache/lucene/util/StringHelper,util,MethodCall,4,1
508,org/apache/lucene/util/packed/PackedInts,util,391,org/apache/lucene/store/IndexInput,store,Argument,2,0
508,org/apache/lucene/util/packed/PackedInts,util,431,org/apache/lucene/util/CodecUtil,util,MethodCall,2,1
508,org/apache/lucene/util/packed/PackedInts,util,391,org/apache/lucene/store/IndexInput,store,MethodCall,4,0
508,org/apache/lucene/util/packed/PackedInts,util,504,org/apache/lucene/util/packed/Direct8,util,ConstructorCall,2,1
508,org/apache/lucene/util/packed/PackedInts,util,501,org/apache/lucene/util/packed/Direct16,util,ConstructorCall,2,1
508,org/apache/lucene/util/packed/PackedInts,util,502,org/apache/lucene/util/packed/Direct32,util,ConstructorCall,2,1
508,org/apache/lucene/util/packed/PackedInts,util,503,org/apache/lucene/util/packed/Direct64,util,ConstructorCall,2,1
508,org/apache/lucene/util/packed/PackedInts,util,433,org/apache/lucene/util/Constants,util,FieldUse,2,1
508,org/apache/lucene/util/packed/PackedInts,util,507,org/apache/lucene/util/packed/Packed64,util,ConstructorCall,2,1
508,org/apache/lucene/util/packed/PackedInts,util,506,org/apache/lucene/util/packed/Packed32,util,ConstructorCall,2,1
508,org/apache/lucene/util/packed/PackedInts,util,509,org/apache/lucene/util/packed/PackedReaderIterator,util,ConstructorCall,1,1
508,org/apache/lucene/util/packed/PackedInts,util,392,org/apache/lucene/store/IndexOutput,store,Argument,1,0
508,org/apache/lucene/util/packed/PackedInts,util,510,org/apache/lucene/util/packed/PackedWriter,util,ConstructorCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,309,org/apache/lucene/search/TermCollectingRewrite,search,Extends,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,309,org/apache/lucene/search/TermCollectingRewrite,search,ConstructorCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,235,org/apache/lucene/search/BooleanQuery,search,Returns,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,235,org/apache/lucene/search/BooleanQuery,search,ConstructorCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,235,org/apache/lucene/search/BooleanQuery,search,Argument,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,143,org/apache/lucene/index/Term,index,Argument,2,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,452,org/apache/lucene/util/PerReaderTermState,util,Argument,2,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,310,org/apache/lucene/search/TermQuery,search,ConstructorCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,235,org/apache/lucene/search/BooleanQuery,search,MethodCall,2,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,290,org/apache/lucene/search/Query,search,Returns,2,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,86,org/apache/lucene/index/IndexReader,index,Argument,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,278,org/apache/lucene/search/MultiTermQuery,search,Argument,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,86,org/apache/lucene/index/IndexReader,index,MethodCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,428,org/apache/lucene/util/BytesRefHash,util,MethodCall,3,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,278,org/apache/lucene/search/MultiTermQuery,search,FieldUse,2,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,143,org/apache/lucene/index/Term,index,ConstructorCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,157,org/apache/lucene/index/TermsEnum,index,MethodCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,427,org/apache/lucene/util/BytesRef,util,ConstructorCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,143,org/apache/lucene/index/Term,index,MethodCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,246,org/apache/lucene/search/ConstantScoreQuery,search,ConstructorCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,278,org/apache/lucene/search/MultiTermQuery,search,MethodCall,2,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,290,org/apache/lucene/search/Query,search,MethodCall,1,1
245,org/apache/lucene/search/ConstantScoreAutoRewrite,search,290,org/apache/lucene/search/Query,search,Argument,1,1
503,org/apache/lucene/util/packed/Direct64,util,391,org/apache/lucene/store/IndexInput,store,Argument,1,0
503,org/apache/lucene/util/packed/Direct64,util,391,org/apache/lucene/store/IndexInput,store,MethodCall,1,0
503,org/apache/lucene/util/packed/Direct64,util,454,org/apache/lucene/util/RamUsageEstimator,util,FieldUse,1,1
101,org/apache/lucene/index/MergePolicy,index,458,org/apache/lucene/util/SetOnce,util,Field,1,1
101,org/apache/lucene/index/MergePolicy,index,87,org/apache/lucene/index/IndexWriter,index,Field,1,1
101,org/apache/lucene/index/MergePolicy,index,458,org/apache/lucene/util/SetOnce,util,ConstructorCall,1,1
101,org/apache/lucene/index/MergePolicy,index,458,org/apache/lucene/util/SetOnce,util,OwnFieldUse,2,1
101,org/apache/lucene/index/MergePolicy,index,87,org/apache/lucene/index/IndexWriter,index,Argument,1,1
101,org/apache/lucene/index/MergePolicy,index,458,org/apache/lucene/util/SetOnce,util,MethodCall,1,1
101,org/apache/lucene/index/MergePolicy,index,46,org/apache/lucene/index/CorruptIndexException,index,Throws,3,1
101,org/apache/lucene/index/MergePolicy,index,129,org/apache/lucene/index/SegmentInfos,index,Argument,4,1
101,org/apache/lucene/index/MergePolicy,index,128,org/apache/lucene/index/SegmentInfo,index,Argument,2,1
122,org/apache/lucene/index/PayloadProcessorProvider,index,387,org/apache/lucene/store/Directory,store,Argument,1,1
278,org/apache/lucene/search/MultiTermQuery,search,290,org/apache/lucene/search/Query,search,Extends,1,1
278,org/apache/lucene/search/MultiTermQuery,search,290,org/apache/lucene/search/Query,search,ConstructorCall,1,1
278,org/apache/lucene/search/MultiTermQuery,search,157,org/apache/lucene/index/TermsEnum,index,Returns,2,1
278,org/apache/lucene/search/MultiTermQuery,search,156,org/apache/lucene/index/Terms,index,Argument,2,1
278,org/apache/lucene/search/MultiTermQuery,search,420,org/apache/lucene/util/AttributeSource,util,Argument,1,1
278,org/apache/lucene/search/MultiTermQuery,search,420,org/apache/lucene/util/AttributeSource,util,ConstructorCall,1,1
278,org/apache/lucene/search/MultiTermQuery,search,290,org/apache/lucene/search/Query,search,Returns,1,1
278,org/apache/lucene/search/MultiTermQuery,search,86,org/apache/lucene/index/IndexReader,index,Argument,1,1
278,org/apache/lucene/search/MultiTermQuery,search,299,org/apache/lucene/search/ScoringRewrite,search,FieldUse,2,1
241,org/apache/lucene/search/CachingWrapperFilter,search,264,org/apache/lucene/search/Filter,search,Extends,1,1
241,org/apache/lucene/search/CachingWrapperFilter,search,264,org/apache/lucene/search/Filter,search,Field,1,1
241,org/apache/lucene/search/CachingWrapperFilter,search,251,org/apache/lucene/search/DocIdSet,search,Field,1,1
241,org/apache/lucene/search/CachingWrapperFilter,search,264,org/apache/lucene/search/Filter,search,Argument,2,1
241,org/apache/lucene/search/CachingWrapperFilter,search,264,org/apache/lucene/search/Filter,search,ConstructorCall,1,1
241,org/apache/lucene/search/CachingWrapperFilter,search,264,org/apache/lucene/search/Filter,search,OwnFieldUse,6,1
241,org/apache/lucene/search/CachingWrapperFilter,search,251,org/apache/lucene/search/DocIdSet,search,Returns,2,1
241,org/apache/lucene/search/CachingWrapperFilter,search,251,org/apache/lucene/search/DocIdSet,search,Argument,1,1
241,org/apache/lucene/search/CachingWrapperFilter,search,86,org/apache/lucene/index/IndexReader,index,Argument,1,1
241,org/apache/lucene/search/CachingWrapperFilter,search,251,org/apache/lucene/search/DocIdSet,search,FieldUse,2,1
241,org/apache/lucene/search/CachingWrapperFilter,search,251,org/apache/lucene/search/DocIdSet,search,MethodCall,2,1
241,org/apache/lucene/search/CachingWrapperFilter,search,86,org/apache/lucene/index/IndexReader,index,MethodCall,4,1
241,org/apache/lucene/search/CachingWrapperFilter,search,449,org/apache/lucene/util/OpenBitSetDISI,util,ConstructorCall,1,1
241,org/apache/lucene/search/CachingWrapperFilter,search,264,org/apache/lucene/search/Filter,search,MethodCall,1,1
393,org/apache/lucene/store/Lock,store,395,org/apache/lucene/store/LockObtainFailedException,store,Throws,1,1
393,org/apache/lucene/store/Lock,store,395,org/apache/lucene/store/LockObtainFailedException,store,ConstructorCall,1,1
393,org/apache/lucene/store/Lock,store,395,org/apache/lucene/store/LockObtainFailedException,store,MethodCall,1,1
393,org/apache/lucene/store/Lock,store,465,org/apache/lucene/util/ThreadInterruptedException,util,ConstructorCall,1,0
259,org/apache/lucene/search/FieldComparator,search,298,org/apache/lucene/search/Scorer,search,Argument,1,1
259,org/apache/lucene/search/FieldComparator,search,427,org/apache/lucene/util/BytesRef,util,Argument,4,1
259,org/apache/lucene/search/FieldComparator,search,427,org/apache/lucene/util/BytesRef,util,MethodCall,1,1
43,org/apache/lucene/index/CompoundFileReader,index,387,org/apache/lucene/store/Directory,store,Extends,1,1
43,org/apache/lucene/index/CompoundFileReader,index,387,org/apache/lucene/store/Directory,store,Field,1,1
43,org/apache/lucene/index/CompoundFileReader,index,391,org/apache/lucene/store/IndexInput,store,Field,1,1
43,org/apache/lucene/index/CompoundFileReader,index,387,org/apache/lucene/store/Directory,store,Argument,2,1
43,org/apache/lucene/index/CompoundFileReader,index,387,org/apache/lucene/store/Directory,store,ConstructorCall,1,1
43,org/apache/lucene/index/CompoundFileReader,index,387,org/apache/lucene/store/Directory,store,OwnFieldUse,4,1
43,org/apache/lucene/index/CompoundFileReader,index,387,org/apache/lucene/store/Directory,store,MethodCall,3,1
43,org/apache/lucene/index/CompoundFileReader,index,391,org/apache/lucene/store/IndexInput,store,OwnFieldUse,15,1
43,org/apache/lucene/index/CompoundFileReader,index,391,org/apache/lucene/store/IndexInput,store,MethodCall,8,1
43,org/apache/lucene/index/CompoundFileReader,index,46,org/apache/lucene/index/CorruptIndexException,index,ConstructorCall,1,1
43,org/apache/lucene/index/CompoundFileReader,index,82,org/apache/lucene/index/IndexFileNames,index,MethodCall,4,1
43,org/apache/lucene/index/CompoundFileReader,index,387,org/apache/lucene/store/Directory,store,Returns,1,1
43,org/apache/lucene/index/CompoundFileReader,index,391,org/apache/lucene/store/IndexInput,store,Returns,2,1
43,org/apache/lucene/index/CompoundFileReader,index,392,org/apache/lucene/store/IndexOutput,store,Returns,1,1
43,org/apache/lucene/index/CompoundFileReader,index,393,org/apache/lucene/store/Lock,store,Returns,1,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,182,org/apache/lucene/index/codecs/PostingsReaderBase,index,Extends,1,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,207,org/apache/lucene/index/codecs/sep/IntIndexInput,index,Field,3,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,391,org/apache/lucene/store/IndexInput,store,Field,2,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,387,org/apache/lucene/store/Directory,store,Argument,1,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,128,org/apache/lucene/index/SegmentInfo,index,Argument,2,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,209,org/apache/lucene/index/codecs/sep/IntStreamFactory,index,Argument,1,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,182,org/apache/lucene/index/codecs/PostingsReaderBase,index,ConstructorCall,1,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,128,org/apache/lucene/index/SegmentInfo,index,FieldUse,10,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,82,org/apache/lucene/index/IndexFileNames,index,MethodCall,10,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,209,org/apache/lucene/index/codecs/sep/IntStreamFactory,index,MethodCall,3,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,207,org/apache/lucene/index/codecs/sep/IntIndexInput,index,OwnFieldUse,34,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,387,org/apache/lucene/store/Directory,store,MethodCall,2,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,391,org/apache/lucene/store/IndexInput,store,OwnFieldUse,43,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,128,org/apache/lucene/index/SegmentInfo,index,MethodCall,2,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,391,org/apache/lucene/store/IndexInput,store,Argument,2,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,431,org/apache/lucene/util/CodecUtil,util,MethodCall,1,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,391,org/apache/lucene/store/IndexInput,store,MethodCall,25,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,207,org/apache/lucene/index/codecs/sep/IntIndexInput,index,MethodCall,14,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,164,org/apache/lucene/index/codecs/BlockTermState,index,Returns,1,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,63,org/apache/lucene/index/FieldInfo,index,Argument,4,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,164,org/apache/lucene/index/codecs/BlockTermState,index,Argument,4,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,416,org/apache/lucene/util/ArrayUtil,util,MethodCall,2,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,382,org/apache/lucene/store/ByteArrayDataInput,store,ConstructorCall,1,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,382,org/apache/lucene/store/ByteArrayDataInput,store,MethodCall,5,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,63,org/apache/lucene/index/FieldInfo,index,FieldUse,3,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,60,org/apache/lucene/index/DocsEnum,index,Returns,1,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,424,org/apache/lucene/util/Bits,util,Argument,2,1
210,org/apache/lucene/index/codecs/sep/SepPostingsReaderImpl,index,60,org/apache/lucene/index/DocsEnum,index,Argument,1,1
