File_ID,File,Entity,Code,Module,Closeness_Centrality
11,contexts/test/InclassMethodTest,org/processmining/contexts/test/InclassMethodTest,test testFileRoot method testFileRoot test  TESTCASE  TESTCASE LorgprocessminingframeworkannotationsTestMethod LorgprocessminingframeworkannotationsTestMethod oldSystemOut resultOutStream tempSystemOut result expected readFile scriptFileName is result readWholeStream is reader result getTestName toString,prom.domain.contexts,0.0038461538461538464
12,contexts/test/PromTest,org/processmining/contexts/test/PromTest,defaultTestDir .teststestfiles defaultTestScriptDir autoscripts defaultClassFileLocations .bin testScripts test.testFileRoot .teststestfiles test.testScriptRoot autoscripts found scriptFile testFileRoot testScriptRoot testScripts tests inlineTests test.testFileRoot .teststestfiles test.inclassTestsAt .bin found dir classFileLocation testFileRoot lookUpDirString lookUpDirs comma testCollector testMethods tests,prom.domain.contexts,0.0
13,contexts/test/StandardScriptTest,org/processmining/contexts/test/StandardScriptTest,testScript testScript test  TESTCASE  TESTCASE f args toString,prom.domain.contexts,0.0038461538461538464
14,contexts/test/factory/FactoryRunner,org/processmining/contexts/test/factory/FactoryRunner,tests clazz computeTests computeFactoryTests LorgprocessminingcontextstestfactoryTestFactory TestFactory must be static. LorgprocessminingcontextstestfactoryFactoryTest instance instances method tests computeTestMethods validateInstanceMethods LorgjunitAfter LorgjunitBefore errors,prom.domain.contexts,0.0
15,contexts/test/factory/FactoryTest,org/processmining/contexts/test/factory/FactoryTest,,prom.domain.contexts,0.0
16,contexts/test/factory/FrameworkFactoryTest,org/processmining/contexts/test/factory/FrameworkFactoryTest,target name method target name invokeExplosively target params getName ss.ss,prom.domain.contexts,0.0038461538461538464
17,contexts/test/factory/TestFactory,org/processmining/contexts/test/factory/TestFactory,,prom.domain.contexts,0.0
18,contexts/uitopia/FileChooserPropertyListener,org/processmining/contexts/uitopia/FileChooserPropertyListener,ext ext propertyChange fileFilterChanged evt,prom.domain.contexts,0.0
19,contexts/uitopia/FirstTimeOverlay,org/processmining/contexts/uitopia/FirstTimeOverlay,serialVersionUID Starting ProM Cancel OK htmlAll packages have been installed andor updated.BRPlease wait while starting ProM.BRBRIf this is the first time you run ProM on this computer please be patient.html mainView close okayed,prom.domain.contexts,0.005128205128205128
20,contexts/uitopia/UI,org/processmining/contexts/uitopia/UI,main promicon32x32.png cmd commandlineArguments globalContext controller main auto user LorgprocessminingcontextsuitopiapackagemanagerPMFrame promicon32x32.png LorgprocessminingcontextsuitopiaUI LorgprocessminingcontextsuitopiaUIPluginContext Cannot find release package defined in ProM.ini file . Continuing to load ProM. auto user user New packages and package updates are available. Do you want ProM to install andor update them now Install and update packages New packages are available. Do you want ProM to install them now Install packages Package updates are available. Do you want ProM to update them now Update packages LorgprocessminingcontextsuitopiaUI LorgprocessminingcontextsuitopiaUIPluginContext LorgprocessminingcontextsuitopiaUI LorgprocessminingcontextsuitopiaUIPluginContext listener toUpdate pmController option listener frame releasePackage args,prom.domain.contexts,0.0
21,contexts/uitopia/UIContext,org/processmining/contexts/uitopia/UIContext,mainPluginContext frame resourceManager actionManager taskManager viewManager categoryManager controller Main Plugin Context initialize setFrame frame getCategoryManager getMainPluginContext getPluginContextType LorgprocessminingcontextsuitopiaUIPluginContext getFrameworkAuthors getFrameworkReleaseDate getFrameworkVersion getResourceManager getActionManager getTaskManager getViewManager shutdown arg0 startup getUI getController setController controller getMainPluginContext getViewManager getTaskManager getActionManager getResourceManager,prom.domain.contexts,0.04923076923076924
22,contexts/uitopia/UIPackageManagerListener,org/processmining/contexts/uitopia/UIPackageManagerListener,args frame done frame args exception exception exception finishedInstall packageName folder pack sessionComplete error sessionStart startDownload packageName url pack startInstall packageName folder pack isDone showOverlayAfterInstall LorgprocessminingcontextsuitopiaUI LorgprocessminingcontextsuitopiaUIPluginContext e1 overlayable dialog,prom.domain.contexts,0.0038461538461538464
23,contexts/uitopia/UIPluginContext,org/processmining/contexts/uitopia/UIPluginContext,executor task context label context label createTypedChildContext label getExecutor getPreferences LorgprocessminingcontextsuitopiaUIPluginContext openFile filter saveFile defaultExtension extensions openFiles filter getProgress getGlobalContext getRootContext setTask task getTask showConfiguration title configuration showWizard title first last configuration createChildContext label getRootContext createChildContext getGlobalContext LorgprocessminingcontextsuitopiaUIPluginContext,prom.domain.contexts,0.039384615384615386
24,contexts/uitopia/annotations/UIExportPlugin,org/processmining/contexts/uitopia/annotations/UIExportPlugin,description extension pack,prom.domain.contexts,0.02778846153846154
25,contexts/uitopia/annotations/UIImportPlugin,org/processmining/contexts/uitopia/annotations/UIImportPlugin,description extensions pack,prom.domain.contexts,0.02778846153846154
26,contexts/uitopia/annotations/UITopiaVariant,org/processmining/contexts/uitopia/annotations/UITopiaVariant,USEPLUGIN Use Plugin Name USEVARIANT Use Variant Name EHV Eindhoven University of Technology uiLabel uiHelp affiliation email author website pack,prom.domain.contexts,0.021794871794871794
27,contexts/uitopia/annotations/Visualizer,org/processmining/contexts/uitopia/annotations/Visualizer,USEPLUGINNAME Use Plugin Name name pack,prom.domain.contexts,0.01950067476383266
28,contexts/uitopia/hub/ProMActionManager,org/processmining/contexts/uitopia/hub/ProMActionManager,actions context instance plugin context addPlugin action plugin initialize context getActions input output getResourcesTypesFor par parameters types getActions output found required outputs types bindings action parameters requiredOutput type enabledActions getActions checkPlugin LorgprocessminingcontextsuitopiaannotationsVisualizer LorgprocessminingcontextsuitopiaannotationsUIImportPlugin LorgprocessminingcontextsuitopiaannotationsUIExportPlugin LorgprocessminingcontextsuitopiaannotationsUITopiaVariant type context plugin methodIndex error Error while adding plugin from source className newPlugin LorgprocessminingcontextsuitopiaannotationsVisualizer LorgprocessminingcontextsuitopiaannotationsUIImportPlugin newType parType parTypes plugin newTypes,prom.domain.contexts,0.028131868131868132
29,contexts/uitopia/hub/ProMCategoryManager,org/processmining/contexts/uitopia/hub/ProMCategoryManager,instance categories newCat getCategories initialize uiContext,prom.domain.contexts,0.028131868131868132
30,contexts/uitopia/hub/ProMResourceManager,org/processmining/contexts/uitopia/hub/ProMResourceManager,compare f1 f2 compare,prom.domain.contexts,0.03786982248520711
31,contexts/uitopia/hub/ProMTaskManager,org/processmining/contexts/uitopia/hub/ProMTaskManager,tasks activeTasks context context2task instance context initialize context execute Cannot instantiate plugins on Connections task action parameterValues listener list pluginContext task getActiveTasks getAllTasks pluginCancelled context pluginCompleted context pluginCreated context pluginDeleted context pluginFutureCreated context pluginResumed context pluginStarted context pluginSuspended context pluginTerminatedWithError context isActionableResource isActionableResource resources isAnActionableResource resources execute LorgprocessminingcontextsuitopiahubProMTaskManager,prom.domain.contexts,0.028131868131868132
32,contexts/uitopia/hub/ProMViewManager,org/processmining/contexts/uitopia/hub/ProMViewManager,compare o1 o2 isO1ExactMatch isO2ExactMatch compare,prom.domain.contexts,0.03176178660049628
33,contexts/uitopia/hub/UpdateSignaller,org/processmining/contexts/uitopia/hub/UpdateSignaller,listeners addListener listener getListeners removeAllListeners removeListener listener signalUpdate listener,prom.domain.contexts,0.02778846153846154
34,contexts/uitopia/hub/overlay/ProgressOverlayDialog,org/processmining/contexts/uitopia/hub/overlay/ProgressOverlayDialog,actionPerformed,prom.domain.contexts,0.028131868131868132
35,contexts/uitopia/model/AbstractAuthored,org/processmining/contexts/uitopia/model/AbstractAuthored,getAffiliation Eindhoven University of Technology getEmail foobar.com getName John Doe getWebsite http,prom.domain.contexts,0.018221941992433797
36,contexts/uitopia/model/ProMAction,org/processmining/contexts/uitopia/model/ProMAction,plugin methodIndex inputs name outputs isResource resourceIndex author pluginManager pack help keywords catergories LorgprocessminingcontextsuitopiaannotationsUITopiaVariant Use Plugin Name Use Variant Name LorgprocessminingcontextsuitopiaannotationsUITopiaVariant Use Plugin Name Use Variant Name LorgprocessminingcontextsuitopiaannotationsUITopiaVariant type name isArray resType type name isArray resType resourceManager pluginManager plugin methodIndex resIndex handlesCancel getInput getName getPackage getOutput getBindings resources parameterValues executable types getStatus parameterValues promParameterValues bindings getType LorgprocessminingcontextsuitopiaUIPluginContext getPlugin getMethodIndex compareTo action getMostSignificantResultIndex equals hashCode toString getAuthor getHelp getCategories getKeywords isOfCategory category getIcon getURL compareTo,prom.domain.contexts,0.02735042735042735
37,contexts/uitopia/model/ProMCResource,org/processmining/contexts/uitopia/model/ProMCResource,context sourceAction resType id parameterValues destroy getName This object is no longer available setName name getInstance getInstance,prom.domain.contexts,0.024015009380863043
38,contexts/uitopia/model/ProMCategory,org/processmining/contexts/uitopia/model/ProMCategory,getName getDescription getFilterImage,prom.domain.contexts,0.021375739644970415
39,contexts/uitopia/model/ProMPOResource,org/processmining/contexts/uitopia/model/ProMPOResource,context sourceAction resType id parameterValues destroy getName This object is no longer available setName name getInstance LorgprocessminingcontextsuitopiamodelProMPOResource,prom.domain.contexts,0.03282051282051282
40,contexts/uitopia/model/ProMParameter,org/processmining/contexts/uitopia/model/ProMParameter,type name index isArray name index type isArray isRequired getName getType getRealParameterIndex getMaxCardinality getMinCardinality,prom.domain.contexts,0.02097242380261248
41,contexts/uitopia/model/ProMResource,org/processmining/contexts/uitopia/model/ProMResource,resType favorite creationTime lastAccessTime id parents context view sourceAction isDestroyed listener currentTime col context sourceAction resType id parameterValues setListener listener setParents parents getCreationTime getLastAccessTime setCreationTime creationTime setLastAccessTime lastAccessTime getParents getPreview maxWidth maxHeight setView view getSourceAction isFavorite setFavorite favorite updateLastAccessTime getType equals hashCode toString getID isDestroyed getInstance LorgprocessminingcontextsuitopiamodelProMResource,prom.domain.contexts,0.02983682983682984
42,contexts/uitopia/model/ProMResourceType,org/processmining/contexts/uitopia/model/ProMResourceType,getAffiliation Affiliation unknown getEmail h.m.w.verbeektue.nl getName Author unknown getWebsite http,prom.domain.contexts,0.025849731663685153
43,contexts/uitopia/model/ProMResourceTypeInformation,org/processmining/contexts/uitopia/model/ProMResourceTypeInformation,typeInfo instance getInstance getInfoFor type setInfoFor type typename affiliation email author website icon,prom.domain.contexts,0.02042875157629256
44,contexts/uitopia/model/ProMTask,org/processmining/contexts/uitopia/model/ProMTask,,prom.domain.contexts,0.0252465483234714
45,contexts/uitopia/model/ProMView,org/processmining/contexts/uitopia/model/ProMView,actionPerformed htmlbodyh1Unable to produce the requested visualizationh1h2Error Messageh2h3sbh3h2Debug Information for Reportingh2pbVisualizerb sppbStack traceb spbodyhtml line.separator p debugMessage,prom.domain.contexts,0.02140468227424749
46,contexts/uitopia/model/ProMViewType,org/processmining/contexts/uitopia/model/ProMViewType,acceptedType binding manager name LorgprocessminingcontextsuitopiaannotationsVisualizer Use Plugin Name manager acceptedType binding createView res pr getTypeName getViewableType toString packageDesc equals vt hashCode getPrimaryType pluginMethod plugin LorgprocessminingcontextsuitopiamodelProMViewType,prom.domain.contexts,0.02237762237762238
47,contexts/uitopia/model/ResourceTypeInfo,org/processmining/contexts/uitopia/model/ResourceTypeInfo,affiliation email author website icon typename typename affiliation email author website icon getTypeName getAffiliation getEmail getName getWebsite uri getIcon,prom.domain.contexts,0.022394540942928042
48,contexts/uitopia/packagemanager/PMController,org/processmining/contexts/uitopia/packagemanager/PMController,mainView manager query verbose cleanPackageCache selectPackage pack packageName available getMainView getToUninstallPackages pack installed descriptor descriptors list getToUpdatePackages pack installed available descriptors list getToInstallPackages pack installed descriptor descriptors list getParentPackages pack descriptor reference descriptors list getChildPackages pack descriptor reference descriptors list setStatus pack descriptor installed update pack view update packs view remove pack view remove packs view getQuery setQuery query access000 x0,prom.domain.contexts,0.04230769230769231
49,contexts/uitopia/packagemanager/PMFrame,org/processmining/contexts/uitopia/packagemanager/PMFrame,serialVersionUID CONFX windowx CONFY windowy CONFWIDTH windowwidth CONFHEIGHT windowheight conf controller Center ProM UITopia Package Manager saveWindowState windowx windowy windowwidth windowheight restoreWindowState windowx windowy windowwidth windowheight width height exitApplication askUser saveConfig ERROR Could not save UITopia configuration main args main LorgprocessminingcontextsuitopiapackagemanagerPMFrame promicon32x32.png args frame getController,prom.domain.contexts,0.007692307692307693
50,contexts/uitopia/packagemanager/PMIconCache,org/processmining/contexts/uitopia/packagemanager/PMIconCache,iconMap iconPreviewMap getIcon PMIconCache Retrieving icon for URL PMIconCache Retrieving icon for URL failed logoURL icon pack getIcon pack getIconPreview icon image pack getIconPreview pack getPreview img width height xScale yScale scale icon,prom.domain.contexts,0.018386491557223265
51,contexts/uitopia/packagemanager/PMListener,org/processmining/contexts/uitopia/packagemanager/PMListener,overlayable pmOverlay overlayable exception IO Exception SAX Exception Parser Configuration Exception Unknown Package Exception Malformed URL Exception File Not Found Exception Cancelled Exception Security Exception ZIP Exception exception exception exception Error exception hasPrefix startDownload Downloading packageName url pack startInstall Installing packageName folder pack sessionComplete error sessionStart Started package manager session finishedInstall Succesfully installed packageName folder pack,prom.domain.contexts,0.018461538461538463
52,contexts/uitopia/packagemanager/PMMainView,org/processmining/contexts/uitopia/packagemanager/PMMainView,serialVersionUID controller conf viewport activeView workspaceView overlay listener Center activeView WORKSPACE controller blankView controller getWorkspaceView showWorkspaceView showWorkspaceView selected showView activeView view show view showOverlay overlay enclosure showOverlayDialog dialog hideOverlay hideOverlay overlay access000 x0,prom.domain.contexts,0.025854700854700857
53,contexts/uitopia/packagemanager/PMMemoryView,org/processmining/contexts/uitopia/packagemanager/PMMemoryView,actionPerformed,prom.domain.contexts,0.013687782805429866
54,contexts/uitopia/packagemanager/PMOverlay,org/processmining/contexts/uitopia/packagemanager/PMOverlay,TIMEOUT serialVersionUID log label iconLabel cancelled External Packages Required Cancel OK Center Center South East view mainPanel scrollpane southPanel setPackage img pack icon addText text clear finishedInstall An error has occurred. Please select OK to continue. Closing in 10 seconds. Closing in 10 seconds. message error isCancelled close okayed access000 x0,prom.domain.contexts,0.015116279069767442
55,contexts/uitopia/packagemanager/PMPackage,org/processmining/contexts/uitopia/packagemanager/PMPackage,TOUNINSTALL TOUPDATE TOINSTALL DEAD values valueOf LorgprocessminingcontextsuitopiapackagemanagerPMPackagePMStatus name TOUNINSTALL TOUPDATE TOINSTALL DEAD,prom.domain.contexts,0.046314102564102566
56,contexts/uitopia/packagemanager/PMPackageListBrowser,org/processmining/contexts/uitopia/packagemanager/PMPackageListBrowser,serialVersionUID VIEWPORTWIDTH controller packages type listModel packageList viewport header sortByPackageName sortByAuthorName pmPackageView is64bit mem selectedMem oldSelectedMem memPanel button1gbSelected button2gbSelected button4gbSelected button8gbSelected button16gbSelected button1gbNotSelected button2gbNotSelected button4gbNotSelected button8gbNotSelected button16gbNotSelected remove30x30black.png 1 GB remove30x30black.png 2 GB remove30x30black.png 4 GB remove30x30black.png 4 GB remove30x30black.png 4 GB action30x30black.png 1 GB action30x30black.png 2 GB action30x30black.png 4 GB action30x30black.png 8 GB action30x30black.png 16 GB controller type isEmpty selectPackage name setSelectionContent Parents of Children of reference showParents rel showPackage res setupUI sortByPackage27x20white.png sortByAuthor27x20white.png Sort packages on package name Sort packages on author name No selection to show sort by North North Center Center East browser sortGroup sortPanel sortLabel listScrollPane topPanel sortList keepSelection selected updateData pack query filteredPackages selected index updateViewport Center No packages selected Center selected selectedPacks getPackageView access000 x0 access100 x0 x1,prom.domain.contexts,0.018615384615384617
57,contexts/uitopia/packagemanager/PMPackageListCellRenderer,org/processmining/contexts/uitopia/packagemanager/PMPackageListCellRenderer,serialVersionUID COLORPASSIVETOP COLORPASSIVEBOTTOM COLORPASSIVETEXT COLORACTIVETOPG COLORACTIVEBOTTOMG COLORACTIVETOPY COLORACTIVEBOTTOMY COLORACTIVETOPR COLORACTIVEBOTTOMR COLORACTIVETEXT COLORDEADTOP COLORDEADBOTTOM COLORDEADTEXT COLORTRANSPARENT favoriteIcon HEIGHT pack selected paintArrow paintArrow paintComponent fwidth fheight posX yMid height width g2d textX textY getListCellRendererComponent list value index isSelected cellHasFocus favorite30x30.png,prom.domain.contexts,0.01496881496881497
58,contexts/uitopia/packagemanager/PMPackageListModel,org/processmining/contexts/uitopia/packagemanager/PMPackageListModel,compare r1 r2 compare,prom.domain.contexts,0.01496881496881497
59,contexts/uitopia/packagemanager/PMPackageView,org/processmining/contexts/uitopia/packagemanager/PMPackageView,serialVersionUID packs pack controller installButton updateButton removeButton parentButton childrenButton pack controller packs controller setupUI htmliLicense ihtml htmli No description Description ihtml West Center action30x30black.png Install Install selected packages action30x30black.png Update Update selected packages remove30x30black.png Remove Remove selected packages No actions available parent30x30black.png Show parents Show required packages children30x30black.png Show children Show supported packages infoPanel preview icon detailsPanel text familyPanel actionsPanel showInstall showUpdate showRemove width installPacks allDone pp updatePacks allDone pp removePacks allDone pp showParents showChildren styleLabel text color size label styleLinkedLabel text link color size label getLink2License LGPL LGPL Lesser GPL http,prom.domain.contexts,0.017899408284023668
60,contexts/uitopia/packagemanager/PMSearchView,org/processmining/contexts/uitopia/packagemanager/PMSearchView,serialVersionUID pmWorkspaceBrowser controller filterSearch pmWorkspaceBrowser controller setupUI Filter text promlogo101x40.png http,prom.domain.contexts,0.012927350427350428
61,contexts/uitopia/packagemanager/PMTooltips,org/processmining/contexts/uitopia/packagemanager/PMTooltips,REMOVEBUTTON Remove selected packages UPDATEBUTTON Update selected packages INSTALLBUTTON Install selected packages PARENTBUTTON Show required packages CHILDRENBUTTON Show supported packages SORTBYPACKAGENAME Sort packages on package name SORTBYAUTHORNAME Sort packages on author name,prom.domain.contexts,0.0
62,contexts/uitopia/packagemanager/PMWorkspaceBrowser,org/processmining/contexts/uitopia/packagemanager/PMWorkspaceBrowser,actionPerformed,prom.domain.contexts,0.017899408284023668
63,contexts/uitopia/packagemanager/PMWorkspaceView,org/processmining/contexts/uitopia/packagemanager/PMWorkspaceView,serialVersionUID header contents browser tilewooden.jpg Center Center controller getHeader showPackage pack showParentsOf pack showChildrenOf pack updatePackages viewFocusGained viewFocusLost getPackageView,prom.domain.contexts,0.024493927125506076
64,contexts/util/HtmlPanel,org/processmining/contexts/util/HtmlPanel,serialVersionUID jScrollPane1 jTextPane1 visualizeHTML context htmlText hyperlinkUpdate event diagnosis initComponents texthtml diagnosis layout,prom.domain.contexts,0.0
65,contexts/util/StringVisualizer,org/processmining/contexts/util/StringVisualizer,visualize context tovisualize sp,prom.domain.contexts,0.0
66,contexts/util/ToolTipComboBox,org/processmining/contexts/util/ToolTipComboBox,serialVersionUID aModel items items,prom.domain.contexts,0.0
67,contexts/util/ToolTipComboBoxRenderer,org/processmining/contexts/util/ToolTipComboBoxRenderer,serialVersionUID getListCellRendererComponent list value index isSelected cellHasFocus,prom.domain.contexts,0.0038461538461538464
68,contexts/util/jgraph/PortLabelCell,org/processmining/contexts/util/jgraph/PortLabelCell,serialVersionUID topLeft map nodes,prom.domain.contexts,0.0
69,contexts/util/jgraph/PortLabelVertexView,org/processmining/contexts/util/jgraph/PortLabelVertexView,serialVersionUID label portLabelRenderer graph gradientColor hasFocus selected preview Center South getRendererComponent graph view sel focus preview paint g2d paintSelectionBorder g2 previousStroke dash getPerimeterPoint view source installAttributes view attributes,prom.domain.contexts,0.0
70,framework/ProMID,org/processmining/framework/ProMID,,prom.framework,0.09375249103228378
71,framework/abstractplugins/AbstractImportPlugin,org/processmining/framework/abstractplugins/AbstractImportPlugin,file getFile importFile context filename importFile context uri importFile context url importFile context stream getInputStream file importFromStream,prom.framework,0.0
72,framework/abstractplugins/ImportPlugin,org/processmining/framework/abstractplugins/ImportPlugin,getFile importFile importFile importFile importFile,prom.framework,0.0038461538461538464
73,framework/abstractplugins/ZipFilter,org/processmining/framework/abstractplugins/ZipFilter,parent parent accept .zip getDescription,prom.framework,0.0
74,framework/annotations/AuthoredType,org/processmining/framework/annotations/AuthoredType,,prom.framework,0.02042875157629256
75,framework/annotations/Icon,org/processmining/framework/annotations/Icon,,prom.framework,0.02042875157629256
76,framework/annotations/TestMethod,org/processmining/framework/annotations/TestMethod,,prom.framework,0.01230769230769231
77,framework/boot/AddJarsForPackageRunnable,org/processmining/framework/boot/AddJarsForPackageRunnable,pack verbose plugins pack verbose plugins run Scanning package Error package directory does not exist .jar scanning for plugins .jar url runnable dir subthreads LorgprocessminingframeworkbootAddJarsForPackageRunnable,prom.framework,0.08198380566801619
78,framework/boot/Boot,org/processmining/framework/boot/Boot,,prom.framework,0.10705789056304521
79,framework/boot/PathHackerRunnable,org/processmining/framework/boot/PathHackerRunnable,pack verbose plugins pack verbose plugins run,prom.framework,0.06685374711125784
80,framework/connections/Connection,org/processmining/framework/connections/Connection,,prom.framework,0.12122119126010175
81,framework/connections/ConnectionAnnotation,org/processmining/framework/connections/ConnectionAnnotation,,prom.framework,0.0
82,framework/connections/ConnectionCannotBeObtained,org/processmining/framework/connections/ConnectionCannotBeObtained,,prom.framework,0.09602904470161108
83,framework/connections/ConnectionID,org/processmining/framework/connections/ConnectionID,,prom.framework,0.1008041958041958
84,framework/connections/ConnectionManager,org/processmining/framework/connections/ConnectionManager,,prom.framework,0.09858812074001948
85,framework/connections/DynamicConnection,org/processmining/framework/connections/DynamicConnection,,prom.framework,0.0038461538461538464
86,framework/connections/annotations/ConnectionDoesntExistMessage,org/processmining/framework/connections/annotations/ConnectionDoesntExistMessage,message,prom.framework,0.07700320512820513
87,framework/connections/annotations/ConnectionObjectFactory,org/processmining/framework/connections/annotations/ConnectionObjectFactory,,prom.framework,0.0
88,framework/connections/impl/AbstractConnection,org/processmining/framework/connections/impl/AbstractConnection,mapping serialVersionUID label id manager Connection label should not be NULL label setManager manager getLabel containsObjects objects containsObjects referenced found it objects references isRemoved toString Connection labelled connecting hashCode getObjects result equals getID getObjectWithRole role getRoles put role ref remove role get role getMapping remove setLabel Connection label should not be NULL name changed updated readResolve LorgprocessminingframeworkconnectionsimplAbstractConnection,prom.framework,0.007692307692307693
89,framework/connections/impl/AbstractStrongReferencingConnection,org/processmining/framework/connections/impl/AbstractStrongReferencingConnection,objectReferences label putStrong role isRemoved,prom.framework,0.0
90,framework/connections/impl/ConnectionIDImpl,org/processmining/framework/connections/impl/ConnectionIDImpl,id toString hashCode equals equalsIgnoreType compareTo getUUID compareTo,prom.framework,0.006923076923076923
91,framework/connections/impl/ConnectionManagerImpl,org/processmining/framework/connections/impl/ConnectionManagerImpl,connections connectionListeners pluginManager isEnabled pluginManager getConnectionListeners isEnabled setEnabled isEnabled clear addConnection connection getConnection Objects were deleted Objects were deleted LjavalangObject id getFirstConnection connectionType context objects getConnections connectionType context objects getConnections Connection found No plugin available to create connection LorgprocessminingframeworkconnectionsannotationsConnectionObjectFactory No plugin available to create connection Creating connection of Type Factory plugin returned null. Added connection entry it pluginResult connectionObject stopAtFirst connectionType context objects available types plugins c2 pair binding getConnectionIDs,prom.framework,0.02825854700854701
92,framework/packages/CommandLineInterface,org/processmining/framework/packages/CommandLineInterface,manager manager run java LorgprocessminingframeworkpackagesPackageManager help Print this help message and exit exitcode args commands parser helpOption exitcode,prom.framework,0.09136025265057522
93,framework/packages/InstallOrRemoveCommand,org/processmining/framework/packages/InstallOrRemoveCommand,manager change Install the packages preceded by  remove packages preceded by x example change packageA1.0 xpackageB manager run Could not find package in the list of available packages skipping. Selected for installation removal Invalid package specification please use  or  to indicate installation or removal skipping. Nothing to install or remove. Starting installation... Installation is NOT performed. Installation done. packageName install versions packageNameAndAction report args toInstall toRemove all map parse name hyphen,prom.framework,0.07261968800430339
94,framework/packages/ListCommand,org/processmining/framework/packages/ListCommand,manager list List all known packages and their status AavailableIinstalledBbrokenhas update manager run A pack installedPackage highestVersion isEnabled versions item args installed enabled all,prom.framework,0.07261968800430339
95,framework/packages/PackageDescriptor,org/processmining/framework/packages/PackageDescriptor,,prom.framework,0.16141889198884016
96,framework/packages/PackageManager,org/processmining/framework/packages/PackageManager,,prom.framework,0.12362637362637363
97,framework/packages/PackageSet,org/processmining/framework/packages/PackageSet,serialVersionUID add pack pack add,prom.framework,0.0918992511912866
98,framework/packages/PackageStateReport,org/processmining/framework/packages/PackageStateReport,missing conflicts multipleVersions multipleVersions missing conflicts getMissingDependencies getConflictingPackages getPackagesWithMultipleVersions toString Package has or will have multiple versions installed Package depends on packages which are and will not be installed Package conflicts with packages which are or will be installed line.separator item dep item confl item lines result hasErrors,prom.framework,0.0918992511912866
99,framework/packages/PackageVersion,org/processmining/framework/packages/PackageVersion,,prom.framework,0.11840148698884757
100,framework/packages/Repository,org/processmining/framework/packages/Repository,url url getURL toString Repository equals other hashCode,prom.framework,0.09312865497076023
