Source_ID,Source,Source_Module,Target_ID,Target,Target_Module,Dependency_Type,Dependency_Count,Allowed
418,net/sf/jabref/logic/cleanup/RenamePdfCleanup,logic,896,net/sf/jabref/model/FieldChange,model,LocalVar,1,1
418,net/sf/jabref/logic/cleanup/RenamePdfCleanup,logic,358,net/sf/jabref/logic/TypedBibEntry,logic,LocalVar,1,1
480,net/sf/jabref/logic/importer/ImportInspector,logic,922,net/sf/jabref/model/entry/BibEntry,model,Argument,1,1
333,net/sf/jabref/gui/undo/UndoableKeyChange,gui,326,net/sf/jabref/gui/undo/AbstractUndoableJabRefEdit,gui,Extends,1,1
333,net/sf/jabref/gui/undo/UndoableKeyChange,gui,922,net/sf/jabref/model/entry/BibEntry,model,Field,1,1
333,net/sf/jabref/gui/undo/UndoableKeyChange,gui,922,net/sf/jabref/model/entry/BibEntry,model,Argument,1,1
333,net/sf/jabref/gui/undo/UndoableKeyChange,gui,326,net/sf/jabref/gui/undo/AbstractUndoableJabRefEdit,gui,ConstructorCall,1,1
333,net/sf/jabref/gui/undo/UndoableKeyChange,gui,922,net/sf/jabref/model/entry/BibEntry,model,OwnFieldUse,3,1
333,net/sf/jabref/gui/undo/UndoableKeyChange,gui,736,net/sf/jabref/logic/l10n/Localization,logic,MethodCall,3,1
333,net/sf/jabref/gui/undo/UndoableKeyChange,gui,983,net/sf/jabref/model/strings/StringUtil,model,MethodCall,2,1
333,net/sf/jabref/gui/undo/UndoableKeyChange,gui,326,net/sf/jabref/gui/undo/AbstractUndoableJabRefEdit,gui,MethodCall,2,1
333,net/sf/jabref/gui/undo/UndoableKeyChange,gui,922,net/sf/jabref/model/entry/BibEntry,model,MethodCall,2,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,998,net/sf/jabref/shared/DBMSProcessor,logic,Extends,1,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,1013,net/sf/jabref/shared/listener/PostgresSQLNotificationListener,logic,Field,1,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,996,net/sf/jabref/shared/DBMSConnection,model,Argument,1,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,998,net/sf/jabref/shared/DBMSProcessor,logic,ConstructorCall,1,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,922,net/sf/jabref/model/entry/BibEntry,model,Argument,1,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,922,net/sf/jabref/model/entry/BibEntry,model,MethodCall,2,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,945,net/sf/jabref/model/entry/SharedBibEntryData,model,MethodCall,1,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,999,net/sf/jabref/shared/DBMSSynchronizer,logic,Argument,1,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,1013,net/sf/jabref/shared/listener/PostgresSQLNotificationListener,logic,ConstructorCall,1,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,1013,net/sf/jabref/shared/listener/PostgresSQLNotificationListener,logic,OwnFieldUse,2,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,997,net/sf/jabref/shared/DBMSConnectionProperties,model,OwnFieldUse,5,1
1003,net/sf/jabref/shared/PostgreSQLProcessor,logic,997,net/sf/jabref/shared/DBMSConnectionProperties,model,MethodCall,5,1
43,net/sf/jabref/gui/FieldSetComponent,gui,736,net/sf/jabref/logic/l10n/Localization,logic,MethodCall,8,1
43,net/sf/jabref/gui/FieldSetComponent,gui,1,net/sf/jabref/Globals,globals,FieldUse,1,1
43,net/sf/jabref/gui/FieldSetComponent,gui,990,net/sf/jabref/preferences/JabRefPreferences,preferences,MethodCall,1,1
43,net/sf/jabref/gui/FieldSetComponent,gui,387,net/sf/jabref/logic/bibtexkeypattern/BibtexKeyPatternUtil,logic,MethodCall,1,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,59,net/sf/jabref/gui/SidePaneComponent,gui,Extends,1,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,60,net/sf/jabref/gui/SidePaneManager,gui,Field,1,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,16,net/sf/jabref/collab/ChangeScanner,gui,Field,1,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,31,net/sf/jabref/gui/BasePanel,gui,Argument,1,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,60,net/sf/jabref/gui/SidePaneManager,gui,Argument,1,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,16,net/sf/jabref/collab/ChangeScanner,gui,Argument,1,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,736,net/sf/jabref/logic/l10n/Localization,logic,MethodCall,3,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,59,net/sf/jabref/gui/SidePaneComponent,gui,ConstructorCall,1,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,31,net/sf/jabref/gui/BasePanel,gui,OwnFieldUse,3,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,60,net/sf/jabref/gui/SidePaneManager,gui,OwnFieldUse,3,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,16,net/sf/jabref/collab/ChangeScanner,gui,OwnFieldUse,2,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,31,net/sf/jabref/gui/BasePanel,gui,Returns,1,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,60,net/sf/jabref/gui/SidePaneManager,gui,MethodCall,2,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,16,net/sf/jabref/collab/ChangeScanner,gui,MethodCall,1,1
22,net/sf/jabref/collab/FileUpdatePanel,gui,31,net/sf/jabref/gui/BasePanel,gui,MethodCall,1,1
799,net/sf/jabref/logic/layout/format/RemoveBracketsAddComma,logic,742,net/sf/jabref/logic/layout/LayoutFormatter,logic,Implements,1,1
329,net/sf/jabref/gui/undo/UndoableChangeType,gui,326,net/sf/jabref/gui/undo/AbstractUndoableJabRefEdit,gui,Extends,1,1
329,net/sf/jabref/gui/undo/UndoableChangeType,gui,922,net/sf/jabref/model/entry/BibEntry,model,Field,1,1
329,net/sf/jabref/gui/undo/UndoableChangeType,gui,922,net/sf/jabref/model/entry/BibEntry,model,Argument,1,1
329,net/sf/jabref/gui/undo/UndoableChangeType,gui,326,net/sf/jabref/gui/undo/AbstractUndoableJabRefEdit,gui,ConstructorCall,1,1
329,net/sf/jabref/gui/undo/UndoableChangeType,gui,922,net/sf/jabref/model/entry/BibEntry,model,OwnFieldUse,4,1
329,net/sf/jabref/gui/undo/UndoableChangeType,gui,922,net/sf/jabref/model/entry/BibEntry,model,MethodCall,3,1
329,net/sf/jabref/gui/undo/UndoableChangeType,gui,736,net/sf/jabref/logic/l10n/Localization,logic,MethodCall,3,1
329,net/sf/jabref/gui/undo/UndoableChangeType,gui,983,net/sf/jabref/model/strings/StringUtil,model,MethodCall,3,1
329,net/sf/jabref/gui/undo/UndoableChangeType,gui,326,net/sf/jabref/gui/undo/AbstractUndoableJabRefEdit,gui,MethodCall,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,59,net/sf/jabref/gui/SidePaneComponent,gui,Extends,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,166,net/sf/jabref/gui/groups/GroupsTree,gui,Field,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,165,net/sf/jabref/gui/groups/GroupTreeNodeViewModel,gui,Field,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,51,net/sf/jabref/gui/JabRefFrame,gui,Field,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,157,net/sf/jabref/gui/groups/AddToGroupAction,gui,Field,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,167,net/sf/jabref/gui/groups/RemoveFromGroupAction,gui,Field,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,51,net/sf/jabref/gui/JabRefFrame,gui,Argument,3,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,60,net/sf/jabref/gui/SidePaneManager,gui,Argument,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,736,net/sf/jabref/logic/l10n/Localization,logic,MethodCall,41,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,59,net/sf/jabref/gui/SidePaneComponent,gui,ConstructorCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,157,net/sf/jabref/gui/groups/AddToGroupAction,gui,ConstructorCall,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,157,net/sf/jabref/gui/groups/AddToGroupAction,gui,OwnFieldUse,12,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,167,net/sf/jabref/gui/groups/RemoveFromGroupAction,gui,ConstructorCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,167,net/sf/jabref/gui/groups/RemoveFromGroupAction,gui,OwnFieldUse,6,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,1,net/sf/jabref/Globals,globals,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,224,net/sf/jabref/gui/keyboard/KeyBinding,gui,FieldUse,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,225,net/sf/jabref/gui/keyboard/KeyBindingPreferences,gui,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,51,net/sf/jabref/gui/JabRefFrame,gui,OwnFieldUse,16,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,1,net/sf/jabref/Globals,globals,FieldUse,22,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,990,net/sf/jabref/preferences/JabRefPreferences,preferences,MethodCall,22,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,469,net/sf/jabref/logic/help/HelpFile,logic,FieldUse,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,178,net/sf/jabref/gui/help/HelpAction,gui,ConstructorCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,178,net/sf/jabref/gui/help/HelpAction,gui,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,166,net/sf/jabref/gui/groups/GroupsTree,gui,ConstructorCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,166,net/sf/jabref/gui/groups/GroupsTree,gui,OwnFieldUse,53,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,166,net/sf/jabref/gui/groups/GroupsTree,gui,MethodCall,47,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,953,net/sf/jabref/model/groups/AllEntriesGroup,model,ConstructorCall,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,957,net/sf/jabref/model/groups/GroupTreeNode,model,MethodCall,15,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,157,net/sf/jabref/gui/groups/AddToGroupAction,gui,MethodCall,8,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,167,net/sf/jabref/gui/groups/RemoveFromGroupAction,gui,MethodCall,4,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,165,net/sf/jabref/gui/groups/GroupTreeNodeViewModel,gui,MethodCall,34,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,51,net/sf/jabref/gui/JabRefFrame,gui,MethodCall,16,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,31,net/sf/jabref/gui/BasePanel,gui,MethodCall,15,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,31,net/sf/jabref/gui/BasePanel,gui,OwnFieldUse,45,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,165,net/sf/jabref/gui/groups/GroupTreeNodeViewModel,gui,LocalVar,3,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,922,net/sf/jabref/model/entry/BibEntry,model,LocalVar,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,165,net/sf/jabref/gui/groups/GroupTreeNodeViewModel,gui,Argument,10,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,232,net/sf/jabref/gui/maintable/MainTable,gui,MethodCall,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,234,net/sf/jabref/gui/maintable/MainTableDataModel,gui,MethodCall,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,972,net/sf/jabref/model/search/matchers/MatcherSets,model,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,971,net/sf/jabref/model/search/matchers/MatcherSet,model,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,973,net/sf/jabref/model/search/matchers/NotMatcher,model,ConstructorCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,356,net/sf/jabref/gui/worker/Worker,gui,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,351,net/sf/jabref/gui/worker/CallBack,gui,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,969,net/sf/jabref/model/search/SearchMatcher,model,LocalVar,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,971,net/sf/jabref/model/search/matchers/MatcherSet,model,LocalVar,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,165,net/sf/jabref/gui/groups/GroupTreeNodeViewModel,gui,Returns,5,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,957,net/sf/jabref/model/groups/GroupTreeNode,model,Argument,4,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,165,net/sf/jabref/gui/groups/GroupTreeNodeViewModel,gui,ConstructorCall,3,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,165,net/sf/jabref/gui/groups/GroupTreeNodeViewModel,gui,OwnFieldUse,14,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,169,net/sf/jabref/gui/groups/UndoableAddOrRemoveGroup,gui,ConstructorCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,169,net/sf/jabref/gui/groups/UndoableAddOrRemoveGroup,gui,LocalVar,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,952,net/sf/jabref/model/groups/AbstractGroup,model,MethodCall,8,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,960,net/sf/jabref/model/groups/MoveGroupChange,model,LocalVar,8,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,960,net/sf/jabref/model/groups/MoveGroupChange,model,Argument,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,174,net/sf/jabref/gui/groups/UndoableMoveGroup,gui,ConstructorCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,327,net/sf/jabref/gui/undo/CountingUndoManager,gui,MethodCall,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,31,net/sf/jabref/gui/BasePanel,gui,Argument,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,59,net/sf/jabref/gui/SidePaneComponent,gui,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,60,net/sf/jabref/gui/SidePaneManager,gui,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,905,net/sf/jabref/model/database/BibDatabaseContext,model,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,965,net/sf/jabref/model/metadata/MetaData,model,MethodCall,5,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,957,net/sf/jabref/model/groups/GroupTreeNode,model,LocalVar,3,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,965,net/sf/jabref/model/metadata/MetaData,model,LocalVar,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,922,net/sf/jabref/model/entry/BibEntry,model,Argument,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,166,net/sf/jabref/gui/groups/GroupsTree,gui,Returns,2,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,963,net/sf/jabref/model/groups/event/GroupUpdatedEvent,model,Argument,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,963,net/sf/jabref/model/groups/event/GroupUpdatedEvent,model,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,158,net/sf/jabref/gui/groups/AutoGroupDialog,gui,ConstructorCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,158,net/sf/jabref/gui/groups/AutoGroupDialog,gui,MethodCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,158,net/sf/jabref/gui/groups/AutoGroupDialog,gui,LocalVar,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,161,net/sf/jabref/gui/groups/GroupDialog,gui,ConstructorCall,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,161,net/sf/jabref/gui/groups/GroupDialog,gui,MethodCall,3,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,952,net/sf/jabref/model/groups/AbstractGroup,model,LocalVar,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,161,net/sf/jabref/gui/groups/GroupDialog,gui,LocalVar,1,1
163,net/sf/jabref/gui/groups/GroupSelector,gui,31,net/sf/jabref/gui/BasePanel,gui,Returns,26,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,359,net/sf/jabref/logic/autocompleter/AbstractAutoCompleter,logic,Extends,1,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,360,net/sf/jabref/logic/autocompleter/AutoCompleteFirstNameMode,logic,Field,1,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,361,net/sf/jabref/logic/autocompleter/AutoCompletePreferences,logic,Argument,2,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,359,net/sf/jabref/logic/autocompleter/AbstractAutoCompleter,logic,ConstructorCall,1,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,361,net/sf/jabref/logic/autocompleter/AutoCompletePreferences,logic,MethodCall,4,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,360,net/sf/jabref/logic/autocompleter/AutoCompleteFirstNameMode,logic,FieldUse,1,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,360,net/sf/jabref/logic/autocompleter/AutoCompleteFirstNameMode,logic,OwnFieldUse,3,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,922,net/sf/jabref/model/entry/BibEntry,model,Argument,1,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,922,net/sf/jabref/model/entry/BibEntry,model,MethodCall,1,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,919,net/sf/jabref/model/entry/Author,model,Argument,1,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,919,net/sf/jabref/model/entry/Author,model,MethodCall,9,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,360,net/sf/jabref/logic/autocompleter/AutoCompleteFirstNameMode,logic,MethodCall,2,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,359,net/sf/jabref/logic/autocompleter/AbstractAutoCompleter,logic,MethodCall,1,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,920,net/sf/jabref/model/entry/AuthorList,model,MethodCall,2,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,919,net/sf/jabref/model/entry/Author,model,LocalVar,1,1
370,net/sf/jabref/logic/autocompleter/NameFieldAutoCompleter,logic,920,net/sf/jabref/model/entry/AuthorList,model,LocalVar,1,1
585,net/sf/jabref/logic/importer/fileformat/medline/GrantList,logic,584,net/sf/jabref/logic/importer/fileformat/medline/Grant,logic,Field,1,1
585,net/sf/jabref/logic/importer/fileformat/medline/GrantList,logic,584,net/sf/jabref/logic/importer/fileformat/medline/Grant,logic,Returns,1,1
491,net/sf/jabref/logic/importer/WebFetcher,logic,469,net/sf/jabref/logic/help/HelpFile,logic,Returns,1,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,51,net/sf/jabref/gui/JabRefFrame,gui,Argument,3,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,736,net/sf/jabref/logic/l10n/Localization,logic,MethodCall,5,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,1,net/sf/jabref/Globals,globals,FieldUse,17,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,990,net/sf/jabref/preferences/JabRefPreferences,preferences,FieldUse,8,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,425,net/sf/jabref/logic/exporter/CustomExportList,logic,MethodCall,8,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,338,net/sf/jabref/gui/util/GUIUtil,gui,MethodCall,1,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,469,net/sf/jabref/logic/help/HelpFile,logic,FieldUse,1,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,178,net/sf/jabref/gui/help/HelpAction,gui,ConstructorCall,1,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,178,net/sf/jabref/gui/help/HelpAction,gui,MethodCall,1,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,1,net/sf/jabref/Globals,globals,MethodCall,1,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,224,net/sf/jabref/gui/keyboard/KeyBinding,gui,FieldUse,1,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,225,net/sf/jabref/gui/keyboard/KeyBindingPreferences,gui,MethodCall,1,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,990,net/sf/jabref/preferences/JabRefPreferences,preferences,MethodCall,2,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,439,net/sf/jabref/logic/exporter/SavePreferences,logic,MethodCall,2,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,743,net/sf/jabref/logic/layout/LayoutFormatterPreferences,logic,LocalVar,1,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,439,net/sf/jabref/logic/exporter/SavePreferences,logic,LocalVar,1,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,114,net/sf/jabref/gui/exporter/CustomExportDialog,gui,ConstructorCall,2,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,114,net/sf/jabref/gui/exporter/CustomExportDialog,gui,MethodCall,10,1
116,net/sf/jabref/gui/exporter/ExportCustomizationDialog,gui,114,net/sf/jabref/gui/exporter/CustomExportDialog,gui,LocalVar,2,1
368,net/sf/jabref/logic/autocompleter/EntireFieldAutoCompleter,logic,359,net/sf/jabref/logic/autocompleter/AbstractAutoCompleter,logic,Extends,1,1
368,net/sf/jabref/logic/autocompleter/EntireFieldAutoCompleter,logic,361,net/sf/jabref/logic/autocompleter/AutoCompletePreferences,logic,Argument,1,1
368,net/sf/jabref/logic/autocompleter/EntireFieldAutoCompleter,logic,359,net/sf/jabref/logic/autocompleter/AbstractAutoCompleter,logic,ConstructorCall,1,1
368,net/sf/jabref/logic/autocompleter/EntireFieldAutoCompleter,logic,922,net/sf/jabref/model/entry/BibEntry,model,Argument,1,1
368,net/sf/jabref/logic/autocompleter/EntireFieldAutoCompleter,logic,922,net/sf/jabref/model/entry/BibEntry,model,MethodCall,1,1
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,905,net/sf/jabref/model/database/BibDatabaseContext,model,Field,1,1
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,990,net/sf/jabref/preferences/JabRefPreferences,preferences,Field,1,0
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,905,net/sf/jabref/model/database/BibDatabaseContext,model,Argument,4,1
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,905,net/sf/jabref/model/database/BibDatabaseContext,model,OwnFieldUse,5,1
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,990,net/sf/jabref/preferences/JabRefPreferences,preferences,MethodCall,2,0
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,990,net/sf/jabref/preferences/JabRefPreferences,preferences,OwnFieldUse,3,0
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,905,net/sf/jabref/model/database/BibDatabaseContext,model,MethodCall,6,1
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,965,net/sf/jabref/model/metadata/MetaData,model,MethodCall,3,1
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,915,net/sf/jabref/model/database/event/BibDatabaseContextChangedEvent,model,Argument,1,1
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,904,net/sf/jabref/model/database/BibDatabase,model,MethodCall,2,1
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,878,net/sf/jabref/logic/util/io/FileUtil,logic,MethodCall,1,1
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,990,net/sf/jabref/preferences/JabRefPreferences,preferences,Returns,1,0
372,net/sf/jabref/logic/autosaveandbackup/BackupManager,logic,905,net/sf/jabref/model/database/BibDatabaseContext,model,Returns,1,1
415,net/sf/jabref/logic/cleanup/MoveFieldCleanup,logic,900,net/sf/jabref/model/cleanup/CleanupJob,model,Implements,1,1
