Source_ID,Source,Source_Module,Target_ID,Target,Target_Module,Dependency_Type,Dependency_Count,Allowed
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,350,org/apache/tools/ant/types/selectors/DepthSelector,types,Argument,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,349,org/apache/tools/ant/types/selectors/DependSelector,types,Argument,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,346,org/apache/tools/ant/types/selectors/ContainsRegexpSelector,types,Argument,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,375,org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector,types,Argument,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,354,org/apache/tools/ant/types/selectors/FileSelector,types,Argument,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,4,org/apache/tools/ant/BuildException,ant,Throws,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,4,org/apache/tools/ant/BuildException,ant,ConstructorCall,5,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,12,org/apache/tools/ant/DirectoryScanner,ant,MethodCall,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,307,org/apache/tools/ant/types/resources/Restrict,types,ConstructorCall,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,337,org/apache/tools/ant/types/resources/selectors/ResourceSelector,types,OwnFieldUse,2,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,307,org/apache/tools/ant/types/resources/Restrict,types,MethodCall,2,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,309,org/apache/tools/ant/types/resources/Sort,types,ConstructorCall,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,323,org/apache/tools/ant/types/resources/comparators/ResourceComparator,types,OwnFieldUse,2,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,309,org/apache/tools/ant/types/resources/Sort,types,MethodCall,2,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,296,org/apache/tools/ant/types/resources/FileResource,types,MethodCall,5,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,258,org/apache/tools/ant/types/FileSet,types,LocalVar,2,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,307,org/apache/tools/ant/types/resources/Restrict,types,LocalVar,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,309,org/apache/tools/ant/types/resources/Sort,types,LocalVar,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,296,org/apache/tools/ant/types/resources/FileResource,types,LocalVar,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,306,org/apache/tools/ant/types/resources/Resources,types,LocalVar,2,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,210,org/apache/tools/ant/taskdefs/condition/Os,condition,MethodCall,1,0
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,321,org/apache/tools/ant/types/resources/comparators/FileSystem,types,ConstructorCall,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,324,org/apache/tools/ant/types/resources/comparators/Reverse,types,ConstructorCall,1,1
77,org/apache/tools/ant/taskdefs/Delete,taskdefs,330,org/apache/tools/ant/types/resources/selectors/Exists,types,ConstructorCall,1,1
465,org/apache/tools/zip/ZipFile,zip,463,org/apache/tools/zip/ZipEntry,zip,Returns,1,1
465,org/apache/tools/zip/ZipFile,zip,463,org/apache/tools/zip/ZipEntry,zip,Argument,1,1
465,org/apache/tools/zip/ZipFile,zip,463,org/apache/tools/zip/ZipEntry,zip,MethodCall,15,1
465,org/apache/tools/zip/ZipFile,zip,466,org/apache/tools/zip/ZipLong,zip,MethodCall,11,1
465,org/apache/tools/zip/ZipFile,zip,467,org/apache/tools/zip/ZipOutputStream,zip,FieldUse,2,1
465,org/apache/tools/zip/ZipFile,zip,463,org/apache/tools/zip/ZipEntry,zip,ConstructorCall,1,1
465,org/apache/tools/zip/ZipFile,zip,468,org/apache/tools/zip/ZipShort,zip,MethodCall,8,1
465,org/apache/tools/zip/ZipFile,zip,463,org/apache/tools/zip/ZipEntry,zip,LocalVar,2,1
465,org/apache/tools/zip/ZipFile,zip,466,org/apache/tools/zip/ZipLong,zip,Argument,1,1
12,org/apache/tools/ant/DirectoryScanner,ant,22,org/apache/tools/ant/FileScanner,ant,Implements,1,1
12,org/apache/tools/ant/DirectoryScanner,ant,364,org/apache/tools/ant/types/selectors/SelectorScanner,types,Implements,1,0
12,org/apache/tools/ant/DirectoryScanner,ant,277,org/apache/tools/ant/types/ResourceFactory,types,Implements,1,0
12,org/apache/tools/ant/DirectoryScanner,ant,393,org/apache/tools/ant/util/FileUtils,ant.util,Field,1,1
12,org/apache/tools/ant/DirectoryScanner,ant,354,org/apache/tools/ant/types/selectors/FileSelector,types,Field,1,0
12,org/apache/tools/ant/DirectoryScanner,ant,354,org/apache/tools/ant/types/selectors/FileSelector,types,OwnFieldUse,5,0
12,org/apache/tools/ant/DirectoryScanner,ant,365,org/apache/tools/ant/types/selectors/SelectorUtils,types,MethodCall,14,0
12,org/apache/tools/ant/DirectoryScanner,ant,354,org/apache/tools/ant/types/selectors/FileSelector,types,Argument,1,0
12,org/apache/tools/ant/DirectoryScanner,ant,393,org/apache/tools/ant/util/FileUtils,ant.util,MethodCall,12,1
12,org/apache/tools/ant/DirectoryScanner,ant,4,org/apache/tools/ant/BuildException,ant,ConstructorCall,7,1
12,org/apache/tools/ant/DirectoryScanner,ant,393,org/apache/tools/ant/util/FileUtils,ant.util,OwnFieldUse,9,1
12,org/apache/tools/ant/DirectoryScanner,ant,354,org/apache/tools/ant/types/selectors/FileSelector,types,MethodCall,1,0
12,org/apache/tools/ant/DirectoryScanner,ant,275,org/apache/tools/ant/types/Resource,types,Returns,1,0
12,org/apache/tools/ant/DirectoryScanner,ant,296,org/apache/tools/ant/types/resources/FileResource,types,ConstructorCall,1,0
12,org/apache/tools/ant/DirectoryScanner,ant,210,org/apache/tools/ant/taskdefs/condition/Os,condition,MethodCall,1,0
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,178,org/apache/tools/ant/taskdefs/compilers/CompilerAdapter,compilers,Implements,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,393,org/apache/tools/ant/util/FileUtils,ant.util,Field,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,267,org/apache/tools/ant/types/Path,types,Field,5,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,29,org/apache/tools/ant/Project,ant,Field,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,24,org/apache/tools/ant/Location,ant,Field,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,105,org/apache/tools/ant/taskdefs/Javac,taskdefs,Field,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,105,org/apache/tools/ant/taskdefs/Javac,taskdefs,Argument,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,105,org/apache/tools/ant/taskdefs/Javac,taskdefs,OwnFieldUse,42,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,105,org/apache/tools/ant/taskdefs/Javac,taskdefs,MethodCall,62,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,267,org/apache/tools/ant/types/Path,types,OwnFieldUse,17,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,29,org/apache/tools/ant/Project,ant,OwnFieldUse,8,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,24,org/apache/tools/ant/Location,ant,OwnFieldUse,3,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,105,org/apache/tools/ant/taskdefs/Javac,taskdefs,Returns,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,29,org/apache/tools/ant/Project,ant,Returns,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,267,org/apache/tools/ant/types/Path,types,Returns,2,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,267,org/apache/tools/ant/types/Path,types,ConstructorCall,4,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,267,org/apache/tools/ant/types/Path,types,MethodCall,17,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,267,org/apache/tools/ant/types/Path,types,LocalVar,8,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,248,org/apache/tools/ant/types/Commandline,types,Returns,6,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,248,org/apache/tools/ant/types/Commandline,types,Argument,5,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,248,org/apache/tools/ant/types/Commandline,types,MethodCall,36,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,248,org/apache/tools/ant/types/Commandline,types,ConstructorCall,2,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,248,org/apache/tools/ant/types/Commandline,types,LocalVar,2,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,426,org/apache/tools/ant/util/StringUtils,ant.util,FieldUse,3,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,393,org/apache/tools/ant/util/FileUtils,ant.util,OwnFieldUse,2,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,393,org/apache/tools/ant/util/FileUtils,ant.util,MethodCall,4,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,4,org/apache/tools/ant/BuildException,ant,ConstructorCall,2,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,115,org/apache/tools/ant/taskdefs/LogStreamHandler,taskdefs,ConstructorCall,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,87,org/apache/tools/ant/taskdefs/Execute,taskdefs,ConstructorCall,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,210,org/apache/tools/ant/taskdefs/condition/Os,condition,MethodCall,1,0
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,87,org/apache/tools/ant/taskdefs/Execute,taskdefs,MethodCall,6,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,29,org/apache/tools/ant/Project,ant,MethodCall,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,87,org/apache/tools/ant/taskdefs/Execute,taskdefs,LocalVar,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,267,org/apache/tools/ant/types/Path,types,Argument,1,1
180,org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter,compilers,399,org/apache/tools/ant/util/JavaEnvUtils,ant.util,MethodCall,14,1
348,org/apache/tools/ant/types/selectors/DateSelector,types,343,org/apache/tools/ant/types/selectors/BaseExtendSelector,types,Extends,1,1
348,org/apache/tools/ant/types/selectors/DateSelector,types,393,org/apache/tools/ant/util/FileUtils,ant.util,Field,1,1
