File_ID,File,Entity,Code,Module,Closeness_Centrality
11,client/scripts/DataMigrationForSearchableInstructors,teammates/client/scripts/DataMigrationForSearchableInstructors,"['doOperation', 'allInstructors', 'getAllInstructors', 'migrator', 'instructor', 'args', 'main', 'updateDocumentForInstructor', 'instructorsLogic']",client.scripts,0.0
12,client/scripts/DataMigrationForSearchableStudents,teammates/client/scripts/DataMigrationForSearchableStudents,"['doOperation', 'migrator', 'getAllStudents', 'allStudents', 'studentsLogic', 'args', 'main', 'student', 'updateDocumentForStudent']",client.scripts,0.0
13,client/scripts/DataRepairForCorruptedResponses,teammates/client/scripts/DataRepairForCorruptedResponses,"['responses', 'isRecipientContaningSection', ' receiver section', 'needRepairGiverSection', 'dataRepair', 'Repairing giver section', 'courseId', 'shouldUpdateResponse', 'sessionName', 'recipientSection', 'originalGiverSection', 'student', 'repairResponsesForQuestion', 'doOperation', 'logic', 'shouldRepairGiverSection', 'repairDataForSession', 'shouldRepairRecipientSection', 'isTeamRecipient', 'originalRecipientSection', 'isGiverContainingSection', 'giverType', 'Session name', 'question', 'recipientType', 'response', 'needRepairRecipientSection', 'args', 'main', 'questions', 'Course-ID']",client.scripts,0.0
14,client/scripts/GenerateFeedbackReport,teammates/client/scripts/GenerateFeedbackReport,"['doOperation', 'logic', 'result.csv', 'file', 'fw', 'Session Name', 'bw', 'reportGenerator', 'writeToFile', 'args', 'main', 'CourseID', 'fileContent', 'fileName', 'instructor@email.com']",client.scripts,0.0
15,client/scripts/GenerateLargeScaledData,teammates/client/scripts/GenerateLargeScaledData,"['doOperation', 'logic', 'Create response ', 'src/test/resources/data', 'pathToJsonFileParam', 'qnNumber', '/largeScaleTest.json', 'jsonString', 'injectRealIds', 'response', 'largeScaleBundle', 'Lteammates/common/datatransfer/DataBundle;', 'args', 'main', 'dataGenerator', 'pathToJsonFile', 'index', 'loadDataBundle']",client.scripts,0.0
16,client/scripts/ImportData,teammates/client/scripts/ImportData,"['AccountData', 'status', ' left ', 'hasInstructors', 'instructorData', 'courseData', 'elapsedTimeSec', 'accountData', 'MAX_NUMBER_OF_ENTITY_PER_REQUEST', ' s\n', '\n Finish!', 'ResultFileName.json', ' in ', 'obj', 'jsonString', 'EvaluationData', 'type', 'Lteammates/common/datatransfer/DataBundle;', 'start', ' entities of type ', 'hasAccounts', 'SOURCE_FILE_NAME', 'elapsedTimeMillis', 'MAX_NUMBER_OF_EVALUATION_PER_REQUEST', 'CourseData', 'data', 'StudentData', 'entry', 'map', 'bundle', 'persist', 'key', 'InstructorData', 'studentData', 'hasStudents', 'main', 'hasCourses', 'args', 'count', 'src/test/resources/data/ResultFileName.json']",client.scripts,0.0
17,client/scripts/ModifyInstituteOfStudentsInCourse,teammates/client/scripts/ModifyInstituteOfStudentsInCourse,"['doOperation', 'logic', 'account', 'Enter new institute name ', 'scanner', 'courseId', 'students', 'modifyInstituteOfStudentsInCourse', 'Enter course to edit ', 'institute', 'args', 'main', ' to ', 'changed for ', 'student', ' from ']",client.scripts,0.0
18,client/scripts/OfflineBackup,teammates/client/scripts/OfflineBackup,"['entityJsonString', 'feedbackResponseCommentsDb', 'retrieveAndSaveStudentsByCourse', '\t""feedbackResponses""{\n', 'url', 'accountsSaved', '\t""accounts""{\n', 'currentFileName', '\t""feedbackResponseComments""{\n', 'createBackupDirectory', 'saveStudent', 'courses', 'fileContent', 'retrieveAndSaveInstructorsByCourse', 'doOperation', 'account', 'bw', 'offlineBackup', 'modifiedLogs', '\t""students""{\n', 'course', 'feedbackResponsesDb', 'fileName', 'saveStudentAccount', 'logs', 'saveProfile', 'profile', 'BackupFiles/Backup/', 'retrieveAndSaveFeedbackSessionsByCourse', 'retrieveAndSaveFeedbackResponsesByCourse', 'urlConn', 'it', 'fw', 'saveInstructorAccount', 'appendToFile', '\t""feedbackSessions""{\n', '\t""instructors""{\n', 'Error occurred while trying to access modified entity logs ', 'saveFeedbackResponse', '\t""courses""{\n', 'feedbackResponse', '.json', 'cal', 'Error making directory ', 'extractModifiedCourseIds', 'saveFeedbackSession', 'studentProfile', 'hasPreviousEntity', 'formatJsonString', 'dateFormat', 'logMessage', '\t""feedbackQuestions""{\n', 'getCurrentDateAndTime', 'feedbackResponseComments', 'backupFileDirectory', 'logic', 'directoryName', 'retrieveAndSaveAccountsByCourse', 'instructors', 'feedbackResponseComment', 'saveInstructor', 'directory', 'formattedString', 'retrieveEntitiesByCourse', 'saveFeedbackQuestion', '\t""profiles""{\n', 'feedbackQuestionDb', 'name', 'courseId', 'file', 'feedbackQuestion', 'feedbackSession', 'student', 'saveFeedbackResponseComment', 'feedbackResponses', 'se', 'retrieveAndSaveCourse', 'coursesList', 'yyyy_MM_dd HH.mm.ss', 'retrieveAndSaveFeedbackQuestionsByCourse', 'retrieveAndSaveFeedbackResponseCommentsByCourse', 'students', 'feedbackSessions', '/entityModifiedLogs', 'retrieveAndSaveStudentProfilesByCourse', 'getModifiedLogs', 'feedbackQuestions', 'instructor', 'main', 'args', 'in']",client.scripts,0.0
19,client/scripts/ParallelProfiler,teammates/client/scripts/ParallelProfiler,"['.txt', 'src/test/resources/data/thread', 'main', 'args', 'NUM_OF_THREADS']",client.scripts,0.0
20,client/scripts/PerformanceProfiler,teammates/client/scripts/PerformanceProfiler,"['NUM_OF_RUNS', 'PerformanceProfilerRunningData.json', 'durations', 'lineStrBuilder', 'duration', 'status', '\tVal ', 'performMethod', 'src/test/resources/data/nameOfTheReportFile.txt', 'reportFilePath', '\n Finished!', 'defaultReportPath', 'testName', 'strLine', 'arr', 'br', 'endTime', 'strs', 'deleteCourse', 'name', 'importReportFile', 'test', 'run', 'Ljava/lang/Long;', 'jsonString', 'Lteammates/client/scripts/PerformanceTest;', 'Ljava/lang/String;', 'type', 'Lteammates/common/datatransfer/DataBundle;', 'runningDataSourceFile', 'method', 'Name ', 'path', 'retVal', 'getStudent', 'student', 'instructorKey', 'deleteInstructor', 'methods', 'set', 'fstream', 'data', 'list', 'WAIT_TIME_RUN', 'src/test/resources/data/PerformanceProfilerRunningData.json', 'Lteammates/client/scripts/PerformanceProfiler;', 'str', 'filePath', 'average', 'getKeyForStudent', 'editStudent', 'deleteStudent', 'total', 'results', '\tTime ', 'startTime', 'printResult', 'reportFile', 'out', 'course', 'countList', 'WAIT_TIME_TEST', 'instructor', 'studentKey', 'customTimer', 'main', 'args', 'courseKey', 'browser', 'lineStr']",client.scripts,0.0012853470437017994
21,client/scripts/PerformanceTest,teammates/client/scripts/PerformanceTest,"['name', 'customTimer']",client.scripts,0.0017137960582690659
22,client/scripts/StatisticsPerInstitute,teammates/client/scripts/StatisticsPerInstitute,"['iterationCounter', 'numOfAllStudentEmails', 'x0', 'TEAMMATES Test Institute', 'institutes', 'numStudents', 'allStudentEmailSet', 'instructorsOfCourse', 'totalCountOfEmails', 'allAccounts', 'convertToList', 'sortByTotalStudentsDescending', 'doOperation', 'account', 'Lteammates/storage/entity/Instructor;', 'allStudents', 'list', 'total', 'statsForUniqueInstructorEmail', 'STUDENT_INDEX', 'instructorTotal', 'getInstituteForStudent', 'inst2', 'statsPerInstituteList', 'UNKNOWN_INSTITUTE', 'Lteammates/storage/entity/CourseStudent;', 'numOfAllInstructorEmail', '.tmt', 'numOfUniqueStudentEmails', 'isTestingStudentData', 'INSTRUCTOR_INDEX', '===============Stats Per Institute=================', 'allInstructors', 'allInstructorEmailSet', 'studentEmailCounter', 'isTestingData', 'instructorList', 'instituteForInstructor', 'generateStatsPerInstitute', 'tempIns', 'courseIdToInstituteMap', 'compare', 'numOfUniqueInstructorEmails', 'getInstituteFromGoogleId', 'Format=> Instructors + Students = Total [Institute]', 'Lteammates/storage/entity/Account;', 'statsForUniqueStudentEmail', 'getInstituteForInstructor', 'stats', 'isTestingInstructorData', 'generateUniqueStudentEmailStatsInWholeSystem', 'institute', '===============Unique Instructor Emails===============\nFormat=> Total Unique Emails [Total Emails]\n===================================================\n', 'statistics', '------------------ iterations count', 'totalCountOfUniqueEmails', 'studentTotal', 'statList', 'getInstituteForInstructors', 'googleIdToInstituteMap', 'print', 'generateUniqueInstructorEmailStatsInWholeSystem', 'inst1', 'runningTotal', 'name', 'courseId', 'Unknown Institute', 'student', 'getInstructorsOfCourse', 'instituteStatsList', 'googleId', 'numInstructors', 'statsBundle', 'entry', '===============Unique Student Emails===============\nFormat=> Total Unique Emails [Total Emails]\n===================================================\n', 'updateProgressIndicator', 'insStat', 'instructor', 'main', 'args', 'instructorEmailCounter']",client.scripts,0.0
23,client/scripts/StudentDataGenerator,teammates/client/scripts/StudentDataGenerator,"['generateRandomString', 'teamnames', 'team', 'print', 'exitIfParametersMissing', 'name', 'line', 'numberOfTeams', 'LENGTH_OF_TEAM_SUFFIX', 'generateEnrollText', 'lines', 'student', 'LENGTH_OF_STUDENT_NAME', 'length', '@gmail.com', 'numberOfStudents', 'generateTeamNames', 'Command arguments are java generateStudentData <number of students> <number of teams>', 'RANDOM_ALLOWED_CHARS', 'Team ', 'main', 'args', '0123456789ABCDEFGHIJKLMNOPQRSTUVWXTZabcdefghiklmnopqrstuvwxyz']",client.scripts,0.0
24,client/scripts/TeamEvalResultCalculations,teammates/client/scripts/TeamEvalResultCalculations,"['input', 'input3', 'showCalculationSteps', 'input2', 'main', 'args', 'input4']",client.scripts,0.0
25,client/scripts/UploadBackupData,teammates/client/scripts/UploadBackupData,"['responses', 'firstDate', 'feedbackQuestionIds', 'fcDb', 'persistFeedbackQuestions', 'persistInstructors', 'currentFolder', 'BackupFiles/Backup', 'Lteammates/common/datatransfer/DataBundle;', 'courses', 'Error in uploading students ', 'doOperation', 'profilesDb', 'uploadData', 'BACKUP_FOLDER', 'fqDb', 'Error in uploading profiles ', 'adjustFeedbackResponseCommentId', 'accounts', ' already persisted.', 'backupFiles', 'o2', 'folders', 'accountData', 'persistProfiles', 'Error in uploading feedback responses ', 'studentProfiles', 'BackupFiles/Backup/', 'listOfFolders', 'backupFile', 'adjustFeedbackResponseId', 'Error in uploading courses ', 'secondDate', 'fbDb', 'map', 'o1', 'responseComment', 'compare', 'uploadBackupData', 'newId', 'Error in uploading accounts ', 'dateFormat', 'backupFolder', 'responseComments', 'jsonString', 'feedbackQuestionsPersisted', 'persistStudents', 'logic', 'feedbackQuestionsLogic', 'coursesPersisted', 'instructorsDb', 'instructors', 'folderName', 'persistCourses', 'response', 'Error in uploading files ', 'Error in uploading instructors ', 'coursesDb', 'Error in uploading feedback questions ', 'Error in uploading feedback sessions ', 'folder', 'persistFeedbackSessions', 'persistAccounts', 'Error in uploading feedback response comments ', 'getBackupFilesInFolder', 'yyyy_MM_dd HH.mm.ss', 'persistFeedbackResponses', 'data', 'students', 'persistFeedbackResponseComments', 'question', 'feedbackSessions', 'getFolders', 'main', 'frDb', 'questions', 'args', 'profiles', 'studentsDb']",client.scripts,0.0
26,client/scripts/scalabilitytests/InstructorCourseEnrollPageDataGenerator,teammates/client/scripts/scalabilitytests/InstructorCourseEnrollPageDataGenerator,"['curName', 'generateStudents', 'folderPath', 'num', 'InstructorCourseEnrollPageScaleTestData', 'FILENAME', 'studentGroups', 'main', 'src/client/java/teammates/client/scripts/scalabilitytests/data/', 'Section %d | Team %d | %s | %s.tmms@gmail.tmt | %n', 'generator', 'students', 'HEADER', 'studentNames', 'studentGroup', 'Section | Team | Name | Email | Comments\n', 'args']",client.scripts,0.0012853470437017994
27,client/scripts/scalabilitytests/InstructorCourseEnrollPageScalabilityTest,teammates/client/scripts/scalabilitytests/InstructorCourseEnrollPageScalabilityTest,"['CCEnrollScT.CS2104', 'CCEnrollScT.teammates.test', 'numStudents', 'loads', 'load', 'Time taken ', 'enrollPage', 'Testing with ', 'Lteammates/test/pageobjects/InstructorCourseEnrollPage;', '/page/instructorCourseEnrollPage', '/InstructorCourseEnrollPageScTest.json', 'enrollString', 'prepareTestData', ' students...', 'stopwatch', 'enroll action ', 'enrollUrl', 'testEnrollAction', 'log', ' students', 'testInstructorCourseEnrollPage']",client.scripts,0.0
28,client/scripts/scalabilitytests/InstructorFeedbackResultsPageDataGenerator,teammates/client/scripts/scalabilitytests/InstructorFeedbackResultsPageDataGenerator,"['isClosingEmailEnabled', 'Instructions for Open session', 'Team 1', 'CFResultsScT.instr@gmail.tmt', 'TEAMMATES Test Institute 1', 'value', 'questionMetaData', 'Co-owner', 'isOpeningEmailEnabled', 'numStudents', 'CFResultsScT.instr', 'showGiverNameTo', '2026-04-30 1159 PM UTC', 'courses', 'feedbackQuestionId', 'isInstructor', 'false', 'Section A', 'sectionLevel', 'Instructor', 'questionType', 'CFResultsScT.', 'giver', 'course', 'questionNum', 'studentNums', 'true', 'accounts', 'Students', 'numQuestions', 'STANDARD', 'canviewstudentinsection', 'canmodifysession', 'CFResultsScT.CS2104', 'instructions', 'sentOpenEmail', 'writer', 'INSTRUCTORS', 'feedbackSessionType', 'isPublishedEmailEnabled', 'STUDENTS', 'createdTime', 'canviewsessioninsection', 'section', 'canmodifyinstructor', 'canmodifycourse', 'email', 'canmodifysessioncommentinsection', 'feedbackQuestionType', 'giverType', 'numberOfEntitiesToGiveFeedbackTo', 'questionNums', 'timeZone', '2012-05-01 1159 PM UTC', 'id', 'count', 'RECEIVER', 'sessionVisibleFromTime', 'gracePeriod', 'privileges', 'team', 'feedbackSessionName', 'endTime', 'Response.', 'comments', 'recipientSection', 'This is a student.', 'getEmail', 'institute', 'showResponsesTo', 'feedbackResponseComments', 'TEXT', 'num', 'Programming Language Concepts', 'canmodifystudent', 'UTC', 'recipientType', 'instructors', 'responseMetaData', 'startTime', 'sentClosedEmail', 'response', 'giverSection', 'sentPublishedEmail', 'showRecipientNameTo', 'Open Session', 'cansubmitsessioninsection', 'questionNumber', 'Rate other students', 'resultsVisibleFromTime', 'OWN_TEAM_MEMBERS', 'nameGenerator', 'creatorEmail', 'name', 'courseId', 'isDisplayedToStudents', 'folderPath', 'role', 'recipient', 'displayedName', 'feedbackResponses', 'googleId', '@gmail.tmt', 'gson', 'studentNum', 'InstructorFeedbackResultsPageScaleTest-', 'sentClosingEmail', '2012-04-01 1159 PM UTC', 'students', 'Teammates Test', 'src/client/java/teammates/client/scripts/scalabilitytests/data/', 'question', 'Questions.json', 'feedbackSessions', 'sessionLevel', 'feedbackQuestions', 'main', 'profiles', 'args', 'courseLevel']",client.scripts,0.0
29,client/scripts/scalabilitytests/InstructorFeedbackResultsPageScalabilityTest,teammates/client/scripts/scalabilitytests/InstructorFeedbackResultsPageScalabilityTest,"['resultsUrl', 'DATA_FOLDER_PATH', 'Lteammates/test/pageobjects/InstructorFeedbackResultsPage;', 'numStudents', 'CFResultsScT.instr', 'questionLoad', 'loginToInstructorFeedbackResultsPage', 'Time taken ', 'testContentWithIncreasingLoad', 'Testing with ', 'fsName', 'studentLoads', 'prepareTestData', 'instructorName', 'InstructorFeedbackResultsPageScaleTest-', 'stopwatch', 'questionLoads', 'src/client/java/teammates/client/scripts/scalabilitytests/data/', 'studentLoad', 'Questions.json', 'resultsPage', ' questions...', 'log', '/page/instructorFeedbackResultsPage', 'refreshTestData', 'Students', 'filename', ' students ', 'numQuestions', 'Open Session']",client.scripts,0.0
30,client/scripts/util/LoopHelper,teammates/client/scripts/util/LoopHelper,"['message', 'recordLoop', '[%d] %s\n', 'getCount', 'printCycle', 'count']",client.scripts,0.005141388174807198
31,client/scripts/util/Stopwatch,teammates/client/scripts/util/Stopwatch,"['getTimeElapsedInSeconds', 'startTime', 'start', '1.0E9']",client.scripts,0.002570694087403599
32,common/datatransfer/CourseDetailsBundle,teammates/common/datatransfer/CourseDetailsBundle,"['getFeedbackSessionsList', 'getStats', 'course', 'feedbackSessions', 'stats', 'compare', 'feedbackSessionDetails', 'sections', 'courseData', 'feedbackSessionAttributes', 'getCourse', 'sortDetailedCoursesByCourseId', 'sortDetailedCourses', 'obj1', 'obj2', 'courses', 'sortDetailedCoursesByCreationDate']",common.dataTransfer,0.16718401225554966
33,common/datatransfer/CourseEnrollmentResult,teammates/common/datatransfer/CourseEnrollmentResult,"['studentList', 'enrollmentList']",common.dataTransfer,0.1626930548434565
34,common/datatransfer/CourseRoster,teammates/common/datatransfer/CourseRoster,"['targetTeamName', 'isStudentsInSameTeam', 'studentEmail2', 'isInstructorOfCourse', 'student2', 'student1', 'populateStudentListByEmail', 'getInstructorForEmail', 'student', 'instructorListByEmail', 'getStudents', 'email', 'getStudentForEmail', 'instructorEmail', 'students', 'studentEmail1', 'populateInstructorListByEmail', 'instructors', 'isStudentInCourse', 'studentListByEmail', 'isStudentInTeam', 'getInstructors', 'studentEmail']",common.dataTransfer,0.21450865864350793
35,common/datatransfer/CourseStats,teammates/common/datatransfer/CourseStats,"['getStudentsTotal', 'studentsTotal', 'teamsTotal', 'getTeamsTotal', 'getSectionsTotal', 'unregisteredTotal', 'getUnregisteredTotal', 'sectionsTotal']",common.dataTransfer,0.15270421505185708
36,common/datatransfer/CourseSummaryBundle,teammates/common/datatransfer/CourseSummaryBundle,"['sortSummarizedCoursesByCourseId', 'course', 'feedbackSessions', 'compare', 'courseData', 'courseName2', 'sortSummarizedCoursesByCreationDate', 'sortSummarizedCourses', 'obj1', 'courses', 'obj2', 'sortSummarizedCoursesByCourseName', 'courseName1']",common.dataTransfer,0.1636776962368294
