Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Module,Target_Module
208,194,lib/readline/signals.c,lib/readline/readline.h,rl_cleanup_after_signal,rl_deprep_term_function,functionimpl,var,Call,1.0,True,2052.0,1875.0,libreadline,libreadline
208,194,lib/readline/signals.c,lib/readline/readline.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
208,196,lib/readline/signals.c,lib/readline/rldefs.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
339,37,variables.c,dispose_cmd.h,pop_dollar_vars,dispose_words,functionimpl,functionproto,Call,2.0,True,3488.0,241.0,general,general
339,37,variables.c,dispose_cmd.h,dispose_saved_dollar_vars,dispose_words,functionimpl,functionproto,Call,2.0,True,3472.0,241.0,general,general
339,39,variables.c,error.h,all_local_variables,internal_error,functionimpl,functionproto,Call,3.0,True,3465.0,259.0,general,error_handling
339,39,variables.c,error.h,pop_var_context,internal_error,functionimpl,functionproto,Call,3.0,True,3489.0,259.0,general,error_handling
339,33,variables.c,command.h,,command,file,type,Cast,6.0,False,,194.0,general,general
339,33,variables.c,command.h,push_dollar_vars,word_list,functionimpl,type,Cast,6.0,True,3490.0,212.0,general,general
339,33,variables.c,command.h,pop_dollar_vars,word_list,functionimpl,type,Cast,6.0,True,3488.0,212.0,general,general
339,33,variables.c,command.h,dispose_saved_dollar_vars,word_list,functionimpl,type,Cast,6.0,True,3472.0,212.0,general,general
339,33,variables.c,command.h,find_function_def,FUNCTION_DEF,functionproto,alias,Return,1.0,True,3516.0,174.0,general,general
339,33,variables.c,command.h,push_dollar_vars,word_list,functionimpl,type,Use,8.0,True,3490.0,212.0,general,general
339,33,variables.c,command.h,pop_dollar_vars,word_list,functionimpl,type,Use,8.0,True,3488.0,212.0,general,general
339,33,variables.c,command.h,dispose_saved_dollar_vars,word_list,functionimpl,type,Use,8.0,True,3472.0,212.0,general,general
339,33,variables.c,command.h,,command,file,type,Contain,5.0,False,,194.0,general,general
339,30,variables.c,builtins/getopt.h,,,file,file,Import,1.0,False,,,general,libbuiltins
25,39,builtins/common.c,error.h,builtin_error_prolog,get_name_for_error,functionimpl,functionproto,Call,1.0,True,62.0,258.0,libbuiltins,error_handling
104,19,jobs.c,bashtypes.h,,,file,file,Import,1.0,False,,,job_control,general
339,192,variables.c,lib/readline/posixstat.h,,,file,file,Import,1.0,False,,,general,libreadline
322,192,subst.c,lib/readline/posixstat.h,,,file,file,Import,1.0,False,,,general,libreadline
135,126,lib/intl/localealias.c,lib/intl/gettextP.h,,,file,file,Import,1.0,False,,,libintl,libintl
25,33,builtins/common.c,command.h,,command,file,type,Contain,7.0,False,,194.0,libbuiltins,general
102,192,input.c,lib/readline/posixstat.h,,,file,file,Import,1.0,False,,,general,libreadline
104,12,jobs.c,bashansi.h,,,file,file,Import,1.0,False,,,job_control,general
208,178,lib/readline/signals.c,lib/readline/history.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
208,178,lib/readline/signals.c,lib/readline/history.h,rl_free_line_state,_hist_entry,functionimpl,type,Use,1.0,True,2054.0,1637.0,libreadline,libreadline
208,178,lib/readline/signals.c,lib/readline/history.h,rl_free_line_state,_hist_entry,functionimpl,type,Contain,1.0,True,2054.0,1637.0,libreadline,libreadline
82,33,general.c,command.h,,command,file,type,Contain,1.0,False,,194.0,general,general
160,178,lib/readline/bind.c,lib/readline/history.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
104,15,jobs.c,bashintl.h,,,file,file,Import,1.0,False,,,job_control,general
315,295,shell.c,lib/tilde/tilde.h,,,file,file,Import,1.0,False,,,general,libtilde
254,101,lib/sh/snprintf.c,include/typemax.h,,,file,file,Import,1.0,False,,,libsh,general
25,26,builtins/common.c,builtins/common.h,,,file,file,Import,1.0,False,,,libbuiltins,libbuiltins
25,26,builtins/common.c,builtins/common.h,builtin_usage,builtin_usage,functionimpl,functionproto,Implement,6.0,True,63.0,100.0,libbuiltins,libbuiltins
25,26,builtins/common.c,builtins/common.h,sh_wrerror,sh_wrerror,functionimpl,functionproto,Implement,6.0,True,68.0,115.0,libbuiltins,libbuiltins
25,26,builtins/common.c,builtins/common.h,dollar_vars_changed,dollar_vars_changed,functionimpl,functionproto,Implement,6.0,True,64.0,101.0,libbuiltins,libbuiltins
25,26,builtins/common.c,builtins/common.h,set_dollar_vars_unchanged,set_dollar_vars_unchanged,functionimpl,functionproto,Implement,6.0,True,67.0,113.0,libbuiltins,libbuiltins
25,26,builtins/common.c,builtins/common.h,set_dollar_vars_changed,set_dollar_vars_changed,functionimpl,functionproto,Implement,6.0,True,66.0,112.0,libbuiltins,libbuiltins
25,26,builtins/common.c,builtins/common.h,initialize_shell_builtins,initialize_shell_builtins,functionimpl,functionproto,Implement,6.0,True,65.0,104.0,libbuiltins,libbuiltins
84,87,hashcmd.c,hashlib.h,,hashlib,file,type,Cast,1.0,False,,,general,general
84,87,hashcmd.c,hashlib.h,phash_create,hash_create,functionimpl,functionproto,Call,2.0,True,696.0,721.0,general,general
84,87,hashcmd.c,hashlib.h,phash_flush,hash_flush,functionimpl,functionproto,Call,2.0,True,697.0,723.0,general,general
84,87,hashcmd.c,hashlib.h,,hashlib,file,type,Contain,1.0,False,,,general,general
25,24,builtins/common.c,builtins/bashgetopt.h,,,file,file,Import,1.0,False,,,libbuiltins,libbuiltins
315,299,shell.c,mailcheck.h,,,file,file,Import,1.0,False,,,general,general
25,22,builtins/common.c,builtins.h,,,file,file,Import,1.0,False,,,libbuiltins,libbuiltins
25,22,builtins/common.c,builtins.h,initialize_shell_builtins,shell_builtins,functionimpl,var,Use,3.0,True,65.0,53.0,libbuiltins,libbuiltins
25,22,builtins/common.c,builtins.h,initialize_shell_builtins,num_shell_builtins,functionimpl,var,Use,3.0,True,65.0,52.0,libbuiltins,libbuiltins
25,22,builtins/common.c,builtins.h,initialize_shell_builtins,builtin,functionimpl,type,Use,3.0,True,65.0,51.0,libbuiltins,libbuiltins
25,22,builtins/common.c,builtins.h,,builtins,file,type,Contain,3.0,False,,,libbuiltins,libbuiltins
23,12,builtins/bashgetopt.c,bashansi.h,,,file,file,Import,1.0,False,,,libbuiltins,general
186,194,lib/readline/misc.c,lib/readline/readline.h,rl_maybe_replace_line,undo_list,functionimpl,type,Cast,3.0,True,1754.0,1872.0,libreadline,libreadline
186,194,lib/readline/misc.c,lib/readline/readline.h,rl_maybe_unsave_line,undo_list,functionimpl,type,Cast,3.0,True,1756.0,1872.0,libreadline,libreadline
186,194,lib/readline/misc.c,lib/readline/readline.h,_rl_revert_all_lines,undo_list,functionimpl,type,Cast,3.0,True,1750.0,1872.0,libreadline,libreadline
186,194,lib/readline/misc.c,lib/readline/readline.h,_rl_arg_getchar,rl_message,functionimpl,functionproto,Call,1.0,True,1744.0,1868.0,libreadline,libreadline
186,194,lib/readline/misc.c,lib/readline/readline.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
186,194,lib/readline/misc.c,lib/readline/readline.h,rl_maybe_unsave_line,undo_list,functionimpl,type,Use,4.0,True,1756.0,1872.0,libreadline,libreadline
186,194,lib/readline/misc.c,lib/readline/readline.h,_rl_revert_all_lines,undo_list,functionimpl,type,Use,4.0,True,1750.0,1872.0,libreadline,libreadline
186,194,lib/readline/misc.c,lib/readline/readline.h,_rl_revert_all_lines,undo_list,functionimpl,type,Contain,2.0,True,1750.0,1872.0,libreadline,libreadline
333,307,test.c,pathexp.h,,,file,file,Import,1.0,False,,,general,general
186,196,lib/readline/misc.c,lib/readline/rldefs.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
25,19,builtins/common.c,bashtypes.h,,,file,file,Import,1.0,False,,,libbuiltins,general
300,77,make_cmd.c,externs.h,,,file,file,Import,1.0,False,,,general,general
179,178,lib/readline/histsearch.c,lib/readline/history.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
179,176,lib/readline/histsearch.c,lib/readline/histlib.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
262,316,lib/sh/stringvec.c,shell.h,,,file,file,Import,1.0,False,,,libsh,general
25,15,builtins/common.c,bashintl.h,,,file,file,Import,1.0,False,,,libbuiltins,general
25,12,builtins/common.c,bashansi.h,,,file,file,Import,1.0,False,,,libbuiltins,general
84,79,hashcmd.c,findcmd.h,,,file,file,Import,1.0,False,,,general,general
186,197,lib/readline/misc.c,lib/readline/rlmbutil.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
186,198,lib/readline/misc.c,lib/readline/rlprivate.h,rl_digit_loop,_rl_abort_internal,functionimpl,functionproto,Call,2.0,True,1752.0,1902.0,libreadline,libreadline
186,198,lib/readline/misc.c,lib/readline/rlprivate.h,_rl_revert_all_lines,_rl_set_the_line,functionimpl,functionproto,Call,2.0,True,1750.0,1946.0,libreadline,libreadline
186,198,lib/readline/misc.c,lib/readline/rlprivate.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
186,198,lib/readline/misc.c,lib/readline/rlprivate.h,_rl_arg_overflow,_rl_arg_overflow,functionimpl,functionproto,Implement,7.0,True,1746.0,1907.0,libreadline,libreadline
186,198,lib/readline/misc.c,lib/readline/rlprivate.h,_rl_arg_init,_rl_arg_init,functionimpl,functionproto,Implement,7.0,True,1745.0,1906.0,libreadline,libreadline
186,198,lib/readline/misc.c,lib/readline/rlprivate.h,_rl_arg_getchar,_rl_arg_getchar,functionimpl,functionproto,Implement,7.0,True,1744.0,1905.0,libreadline,libreadline
186,198,lib/readline/misc.c,lib/readline/rlprivate.h,_rl_reset_argument,_rl_reset_argument,functionimpl,functionproto,Implement,7.0,True,1749.0,1940.0,libreadline,libreadline
186,198,lib/readline/misc.c,lib/readline/rlprivate.h,_rl_start_using_history,_rl_start_using_history,functionimpl,functionproto,Implement,7.0,True,1751.0,1947.0,libreadline,libreadline
186,198,lib/readline/misc.c,lib/readline/rlprivate.h,_rl_free_saved_history_line,_rl_free_saved_history_line,functionimpl,functionproto,Implement,7.0,True,1747.0,1920.0,libreadline,libreadline
186,198,lib/readline/misc.c,lib/readline/rlprivate.h,_rl_revert_all_lines,_rl_revert_all_lines,functionimpl,functionproto,Implement,7.0,True,1750.0,1943.0,libreadline,libreadline
186,199,lib/readline/misc.c,lib/readline/rlshell.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
84,85,hashcmd.c,hashcmd.h,,,file,file,Import,1.0,False,,,general,general
84,85,hashcmd.c,hashcmd.h,phash_create,phash_create,functionimpl,functionproto,Implement,2.0,True,696.0,703.0,general,general
84,85,hashcmd.c,hashcmd.h,phash_flush,phash_flush,functionimpl,functionproto,Implement,2.0,True,697.0,704.0,general,general
197,200,lib/readline/rlmbutil.h,lib/readline/rlstdc.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
214,220,lib/readline/undo.c,lib/readline/xmalloc.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
321,307,stringlib.c,pathexp.h,,,file,file,Import,1.0,False,,,general,general
23,26,builtins/bashgetopt.c,builtins/common.h,,,file,file,Import,1.0,False,,,libbuiltins,libbuiltins
23,33,builtins/bashgetopt.c,command.h,,command,file,type,Cast,3.0,False,,194.0,libbuiltins,general
23,33,builtins/bashgetopt.c,command.h,reset_internal_getopt,word_list,functionimpl,type,Cast,3.0,True,55.0,212.0,libbuiltins,general
23,33,builtins/bashgetopt.c,command.h,reset_internal_getopt,word_list,functionimpl,type,Use,1.0,True,55.0,212.0,libbuiltins,general
23,33,builtins/bashgetopt.c,command.h,,command,file,type,Contain,4.0,False,,194.0,libbuiltins,general
82,88,general.c,include/chartypes.h,,,file,file,Import,1.0,False,,,general,general
82,89,general.c,include/filecntl.h,,,file,file,Import,1.0,False,,,general,general
330,12,support/xcase.c,bashansi.h,,,file,file,Import,1.0,False,,,support,general
267,99,lib/sh/strtoimax.c,include/stdc.h,,,file,file,Import,1.0,False,,,libsh,general
323,99,subst.h,include/stdc.h,,,file,file,Import,1.0,False,,,general,general
82,83,general.c,general.h,check_dev_tty,check_dev_tty,functionimpl,functionproto,Implement,3.0,True,638.0,683.0,general,general
82,83,general.c,general.h,tilde_initialize,tilde_initialize,functionimpl,functionproto,Implement,3.0,True,641.0,691.0,general,general
82,83,general.c,general.h,group_member,group_member,functionimpl,functionproto,Implement,3.0,True,639.0,687.0,general,general
321,316,stringlib.c,shell.h,,,file,file,Import,1.0,False,,,general,general
186,178,lib/readline/misc.c,lib/readline/history.h,,history,file,type,Cast,5.0,False,,,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,_rl_start_using_history,_hist_entry,functionimpl,type,Cast,5.0,True,1751.0,1637.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,rl_maybe_unsave_line,_hist_entry,functionimpl,type,Cast,5.0,True,1756.0,1637.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,rl_maybe_save_line,_hist_entry,functionimpl,type,Cast,5.0,True,1755.0,1637.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,_rl_free_saved_history_line,_hist_entry,functionimpl,type,Cast,5.0,True,1747.0,1637.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,_rl_start_using_history,_hist_entry,functionimpl,type,Use,16.0,True,1751.0,1637.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,rl_maybe_replace_line,_hist_entry,functionimpl,type,Use,16.0,True,1754.0,1637.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,rl_maybe_unsave_line,_hist_entry,functionimpl,type,Use,16.0,True,1756.0,1637.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,rl_maybe_save_line,_hist_entry,functionimpl,type,Use,16.0,True,1755.0,1637.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,_rl_free_saved_history_line,_hist_entry,functionimpl,type,Use,16.0,True,1747.0,1637.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,_rl_revert_all_lines,_hist_entry,functionimpl,type,Use,16.0,True,1750.0,1637.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,_rl_revert_all_lines,HIST_ENTRY,functionimpl,alias,Use,16.0,True,1750.0,1635.0,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,,history,file,type,Contain,4.0,False,,,libreadline,libreadline
186,178,lib/readline/misc.c,lib/readline/history.h,rl_maybe_replace_line,_hist_entry,functionimpl,type,Contain,4.0,True,1754.0,1637.0,libreadline,libreadline
333,316,test.c,shell.h,,,file,file,Import,1.0,False,,,general,general
82,77,general.c,externs.h,tilde_initialize,strvec_create,functionimpl,functionproto,Call,5.0,True,641.0,566.0,general,general
82,77,general.c,externs.h,initialize_group_array,getmaxgroups,functionimpl,functionproto,Call,5.0,True,640.0,544.0,general,general
313,192,redir.c,lib/readline/posixstat.h,,,file,file,Import,1.0,False,,,general,libreadline
317,316,sig.c,shell.h,,,file,file,Import,1.0,False,,,signal_handling,general
317,318,sig.c,sig.h,,,file,file,Import,1.0,False,,,signal_handling,signal_handling
317,318,sig.c,sig.h,initialize_terminating_signals,initialize_terminating_signals,functionimpl,functionproto,Implement,6.0,True,2936.0,2969.0,signal_handling,signal_handling
317,318,sig.c,sig.h,reset_terminating_signals,reset_terminating_signals,functionimpl,functionproto,Implement,6.0,True,2937.0,2970.0,signal_handling,signal_handling
317,318,sig.c,sig.h,top_level_cleanup,top_level_cleanup,functionimpl,functionproto,Implement,6.0,True,2940.0,2974.0,signal_handling,signal_handling
317,318,sig.c,sig.h,throw_to_top_level,throw_to_top_level,functionimpl,functionproto,Implement,6.0,True,2939.0,2973.0,signal_handling,signal_handling
317,318,sig.c,sig.h,set_sigwinch_handler,set_sigwinch_handler,functionimpl,functionproto,Implement,6.0,True,2938.0,2972.0,signal_handling,signal_handling
317,318,sig.c,sig.h,unset_sigwinch_handler,unset_sigwinch_handler,functionimpl,functionproto,Implement,6.0,True,2941.0,2976.0,signal_handling,signal_handling
317,312,sig.c,quit.h,throw_to_top_level,DELINTERRUPT,functionimpl,var,Use,1.0,True,2939.0,2836.0,signal_handling,general
205,220,lib/readline/savestring.c,lib/readline/xmalloc.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
242,12,lib/sh/mktime.c,bashansi.h,,,file,file,Import,1.0,False,,,libsh,general
162,200,lib/readline/compat.c,lib/readline/rlstdc.h,,,file,file,Import,1.0,False,,,libreadline,libreadline
162,203,lib/readline/compat.c,lib/readline/rltypedefs.h,,,file,file,Import,1.0,False,,,libreadline,general
104,75,jobs.c,execute_cmd.h,,,file,file,Import,1.0,False,,,job_control,general
104,77,jobs.c,externs.h,current_working_directory,getcwd,functionimpl,functionproto,Call,2.0,True,775.0,540.0,job_control,general
104,77,jobs.c,externs.h,get_tty_state,get_new_window_size,functionimpl,functionproto,Call,2.0,True,779.0,539.0,job_control,general
245,192,lib/sh/oslib.c,lib/readline/posixstat.h,,,file,file,Import,1.0,False,,,libsh,libreadline
298,299,mailcheck.c,mailcheck.h,,,file,file,Import,1.0,False,,,general,general
10,316,assoc.c,shell.h,,,file,file,Import,1.0,False,,,general,general
317,320,sig.c,siglist.h,,,file,file,Import,1.0,False,,,signal_handling,signal_handling
298,295,mailcheck.c,lib/tilde/tilde.h,,,file,file,Import,1.0,False,,,general,libtilde
317,336,sig.c,trap.h,initialize_terminating_signals,signal_is_trapped,functionimpl,functionproto,Call,6.0,True,2936.0,3439.0,signal_handling,general
317,336,sig.c,trap.h,initialize_terminating_signals,set_signal_ignored,functionimpl,functionproto,Call,6.0,True,2936.0,3436.0,signal_handling,general
317,336,sig.c,trap.h,reset_terminating_signals,signal_is_trapped,functionimpl,functionproto,Call,6.0,True,2937.0,3439.0,signal_handling,general
317,336,sig.c,trap.h,reset_terminating_signals,signal_is_special,functionimpl,functionproto,Call,6.0,True,2937.0,3438.0,signal_handling,general
317,336,sig.c,trap.h,throw_to_top_level,run_interrupt_trap,functionimpl,functionproto,Call,6.0,True,2939.0,3432.0,signal_handling,general
317,336,sig.c,trap.h,throw_to_top_level,signal_is_trapped,functionimpl,functionproto,Call,6.0,True,2939.0,3439.0,signal_handling,general
